pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.027570	0.000000	2756981.365383	nan	nan
01_to_02	pair	0.356714	0.383169	0.930959	0.3806998983727684	0.5194999898021232
01_to_03	pair	1.065000	1.230852	0.865254	0.4860501969257054	0.4232777563017916
01_to_04	pair	1.358306	1.645525	0.825454	0.5555144499122835	0.457907453166863
01_to_05	pair	1.449965	1.797984	0.806439	0.5922924368583603	0.5143854860491686
01_to_06	pair	1.457966	1.765300	0.825903	0.593007289131707	0.5729835403844958
01_to_07	pair	1.163511	1.343949	0.865741	0.5553451607484078	0.6336534866780363
01_to_08	pair	0.745541	0.765092	0.974447	0.45773248586302157	0.7654686959100817
01_to_09	pair	0.460998	0.362947	1.270152	0.13397188613991898	0.9441399393513056
01_to_10	pair	0.280730	0.231239	1.214025	-0.28665843632550025	0.4739756427979817
02_to_01	pair	0.341784	0.373688	0.914624	0.4448205383288962	0.5356513118349224
02_to_02	identity	0.030419	0.000000	3041850.961745	nan	nan
02_to_03	pair	0.433920	0.507783	0.854538	0.5113331029648861	0.5219468630708884
02_to_04	pair	0.905419	1.104614	0.819670	0.5575910928785587	0.46008903779894944
02_to_05	pair	1.154080	1.398126	0.825448	0.5757448647870818	0.5250299121608343
02_to_06	pair	1.176983	1.355520	0.868289	0.5566169210880646	0.6210005167560169
02_to_07	pair	0.940250	1.008403	0.932416	0.4603762868043143	0.6730870029839654
02_to_08	pair	0.735523	0.607477	1.210782	0.10464097001779385	0.7762214032319357
02_to_09	pair	0.631414	0.520649	1.212744	-0.10304438366412151	0.6063105315684553
02_to_10	pair	0.630020	0.629724	1.000470	0.19431017879090826	0.3763405808940195
03_to_01	pair	1.001142	1.171499	0.854582	0.5144177053977587	0.437405413615377
03_to_02	pair	0.398819	0.479957	0.830946	0.569323941844052	0.5711540852906019
03_to_03	identity	0.024210	0.000000	2421044.372022	nan	nan
03_to_04	pair	0.311630	0.357610	0.871423	0.522377723505948	0.532617820826698
03_to_05	pair	0.527679	0.589066	0.895788	0.5453898382563873	0.7203996595400869
03_to_06	pair	0.762962	0.752228	1.014270	0.40827451665230774	0.7357089859798183
03_to_07	pair	0.788380	0.627460	1.256462	0.06396184733932116	0.7678536014967015
03_to_08	pair	0.952109	0.892904	1.066307	0.09369034335340856	0.4818329285909385
03_to_09	pair	1.103506	1.161543	0.950035	0.2964783476272775	0.3861222212742635
03_to_10	pair	1.199323	1.366739	0.877507	0.47474548577252035	0.3827671224945982
04_to_01	pair	1.240969	1.540874	0.805367	0.5874963378439758	0.47285336024451435
04_to_02	pair	0.792714	1.014633	0.781281	0.6227443810294272	0.48088856243284184
04_to_03	pair	0.287582	0.344286	0.835298	0.5801794714539692	0.6355951217549994
04_to_04	identity	0.021176	0.000000	2117564.342916	nan	nan
04_to_05	pair	0.250894	0.247435	1.013981	0.3771882484343172	0.6676792711626803
04_to_06	pair	0.495620	0.386374	1.282745	0.09005499356941818	0.9140049883372919
