pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
01_to_01	identity	0.060576	0.000000	6057634.949684	nan	nan
01_to_02	pair	0.681661	0.669554	1.018082	-0.0008153556264005601	0.1240592673420906
01_to_03	pair	1.923099	1.570032	1.224879	-0.13926945626735687	0.3729417622089386
01_to_04	pair	3.059322	2.171273	1.408999	-0.21148516237735748	0.5306451320648193
01_to_05	pair	3.811430	2.612637	1.458844	-0.2593948543071747	0.5370444655418396
01_to_06	pair	4.064271	2.755064	1.475200	-0.2816983461380005	0.5229138135910034
01_to_07	pair	3.501397	2.412907	1.451111	-0.32963040471076965	0.4932282865047455
01_to_08	pair	2.212568	1.720760	1.285809	-0.3627955913543701	0.33291950821876526
01_to_09	pair	1.237952	0.982199	1.260388	-0.42966511845588684	0.31013625860214233
01_to_10	pair	0.586841	0.544208	1.078340	-0.40679648518562317	0.11823420971632004
02_to_01	pair	0.719289	0.682613	1.053728	-0.011855735443532467	0.17090155184268951
02_to_02	identity	0.047249	0.000000	4724913.462996	nan	nan
02_to_03	pair	1.069435	0.875315	1.221771	-0.11825570464134216	0.3541505038738251
02_to_04	pair	2.118903	1.463574	1.447759	-0.20617152750492096	0.5327370166778564
02_to_05	pair	2.856941	1.901073	1.502804	-0.2336176633834839	0.5571855902671814
02_to_06	pair	3.129842	2.069535	1.512340	-0.25884687900543213	0.5382370948791504
02_to_07	pair	2.699027	1.756562	1.536539	-0.32030239701271057	0.5549142360687256
02_to_08	pair	1.544692	1.190695	1.297304	-0.3654831647872925	0.3543683588504791
02_to_09	pair	0.850613	0.745146	1.141539	-0.24813653528690338	0.2650099992752075
02_to_10	pair	0.647397	0.643709	1.005730	0.21545548737049103	0.28786900639533997
03_to_01	pair	1.843046	1.566851	1.176274	-0.16021589934825897	0.31807294487953186
03_to_02	pair	0.939261	0.838233	1.120526	-0.10206176340579987	0.23907360434532166
03_to_03	identity	0.043153	0.000000	4315347.969532	nan	nan
03_to_04	pair	0.657326	0.567262	1.158770	-0.1464107483625412	0.24697402119636536
03_to_05	pair	1.254916	1.018680	1.231904	-0.1915164738893509	0.31293195486068726
03_to_06	pair	1.497136	1.157179	1.293781	-0.23284444212913513	0.3506925106048584
03_to_07	pair	1.246250	0.953825	1.306581	-0.33173519372940063	0.385757178068161
