pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.026355	0.000000	2635474.130511	nan	nan
01_to_02	pair	0.276279	0.332370	0.831238	0.6215088963508606	0.43243783712387085
01_to_03	pair	0.627872	0.755384	0.831196	0.659490168094635	0.5078158974647522
01_to_04	pair	0.837769	0.981348	0.853692	0.6427173614501953	0.6165536642074585
01_to_05	pair	1.021146	1.136216	0.898725	0.6046081185340881	0.6660622358322144
01_to_06	pair	1.049217	1.140912	0.919631	0.5930981636047363	0.7287138104438782
01_to_07	pair	0.850086	0.945656	0.898938	0.6457725167274475	0.8047070503234863
01_to_08	pair	0.725145	0.801626	0.904592	0.6170738339424133	0.7831554412841797
01_to_09	pair	0.482192	0.535060	0.901192	0.6134233474731445	0.7673289775848389
01_to_10	pair	0.210325	0.230751	0.911484	0.5139279365539551	0.6244674324989319
02_to_01	pair	0.282352	0.340751	0.828615	0.6209105253219604	0.4380522668361664
02_to_02	identity	0.028072	0.000000	2807191.759348	nan	nan
02_to_03	pair	0.263024	0.330487	0.795870	0.7391568422317505	0.6923214793205261
02_to_04	pair	0.607481	0.685189	0.886589	0.6567584872245789	0.6425778865814209
02_to_05	pair	0.813422	0.878338	0.926092	0.6093044281005859	0.7096155285835266
02_to_06	pair	0.939353	0.987458	0.951284	0.5631365776062012	0.7547205686569214
02_to_07	pair	0.858121	0.917454	0.935328	0.5830394625663757	0.7696421146392822
02_to_08	pair	0.687695	0.757626	0.907697	0.5646843910217285	0.7647793292999268
02_to_09	pair	0.437329	0.500078	0.874521	0.5768451690673828	0.6970038414001465
02_to_10	pair	0.344202	0.390113	0.882314	0.482955664396286	0.40593135356903076
03_to_01	pair	0.656178	0.771520	0.850501	0.6456205248832703	0.5384089350700378
03_to_02	pair	0.284551	0.341433	0.833401	0.7075833082199097	0.6731087565422058
03_to_03	identity	0.031361	0.000000	3136093.169451	nan	nan
03_to_04	pair	0.253163	0.284301	0.890474	0.6713141798973083	0.8111240863800049
03_to_05	pair	0.563064	0.597627	0.942166	0.5426141023635864	0.7046810388565063
03_to_06	pair	0.722468	0.718964	1.004873	0.469082236289978	0.7716719508171082
03_to_07	pair	0.726929	0.712282	1.020565	0.45616868138313293	0.7473216652870178
03_to_08	pair	0.579863	0.640196	0.905759	0.524128258228302	0.6034960150718689
03_to_09	pair	0.448595	0.567740	0.790143	0.6352250576019287	0.4907021224498749
03_to_10	pair	0.596022	0.692244	0.861000	0.48382264375686646	0.5413111448287964
04_to_01	pair	0.886198	1.033960	0.857091	0.648322343826294	0.5985046029090881
04_to_02	pair	0.628448	0.706954	0.888952	0.6548376679420471	0.6169487237930298
04_to_03	pair	0.259919	0.280114	0.927906	0.6373438835144043	0.7260287404060364
04_to_04	identity	0.036704	0.000000	3670383.989811	nan	nan
04_to_05	pair	0.207662	0.217313	0.955589	0.5893343687057495	0.9922587275505066
04_to_06	pair	0.422624	0.423867	0.997066	0.45757028460502625	0.810708224773407
04_to_07	pair	0.504482	0.510701	0.987823	0.44148361682891846	0.648533821105957
04_to_08	pair	0.505053	0.566209	0.891990	0.5377631187438965	0.4828394651412964
04_to_09	pair	0.529710	0.679994	0.778992	0.6799189448356628	0.5242633819580078
04_to_10	pair	0.766862	0.886294	0.865246	0.5594221949577332	0.5744728446006775
05_to_01	pair	1.038409	1.225770	0.847149	0.6548852920532227	0.6484577059745789
05_to_02	pair	0.815131	0.914051	0.891778	0.6510079503059387	0.6923308968544006
05_to_03	pair	0.550397	0.592579	0.928815	0.587934672832489	0.7047609090805054
05_to_04	pair	0.219352	0.226624	0.967914	0.5214971303939819	0.8182703852653503
05_to_05	identity	0.042882	0.000000	4288176.447153	nan	nan
05_to_06	pair	0.162304	0.139715	1.161683	0.41380810737609863	1.201783299446106
05_to_07	pair	0.300527	0.285406	1.052983	0.3020414412021637	0.8033360242843628
05_to_08	pair	0.435509	0.505923	0.860821	0.6089330315589905	0.5829406976699829
05_to_09	pair	0.579176	0.714716	0.810357	0.6786315441131592	0.6952412724494934
05_to_10	pair	0.885565	1.032469	0.857716	0.6323841214179993	0.6266108751296997
06_to_01	pair	1.076252	1.260031	0.854147	0.6640454530715942	0.7068204283714294
06_to_02	pair	0.928112	1.020988	0.909033	0.6257780194282532	0.7485902905464172
06_to_03	pair	0.699712	0.714156	0.979774	0.5189061164855957	0.7851388454437256
06_to_04	pair	0.414376	0.418523	0.990090	0.4459573030471802	0.8037371039390564
06_to_05	pair	0.159382	0.151258	1.053707	0.3602156937122345	0.8603496551513672
06_to_06	identity	0.040426	0.000000	4042590.409517	nan	nan
06_to_07	pair	0.166521	0.166564	0.999738	0.37619638442993164	0.8168751001358032
06_to_08	pair	0.341344	0.359043	0.950704	0.5940285325050354	0.9948398470878601
06_to_09	pair	0.558991	0.627129	0.891349	0.6899811625480652	0.9156785607337952
06_to_10	pair	0.871511	1.038419	0.839267	0.6754795908927917	0.6957589387893677
07_to_01	pair	0.935784	1.080098	0.866388	0.6758973598480225	0.7556897401809692
07_to_02	pair	0.921357	1.003719	0.917944	0.6047447323799133	0.7338553071022034
07_to_03	pair	0.733250	0.737041	0.994856	0.4894229769706726	0.7559462785720825
07_to_04	pair	0.488370	0.506259	0.964664	0.4487014710903168	0.6400800943374634
07_to_05	pair	0.282557	0.301876	0.936004	0.42289242148399353	0.7033309936523438
07_to_06	pair	0.164135	0.186364	0.880724	0.48701635003089905	0.7471469044685364
07_to_07	identity	0.049609	0.000000	4960866.272449	nan	nan
07_to_08	pair	0.230854	0.223902	1.031051	0.5207140445709229	1.0488771200180054
07_to_09	pair	0.465769	0.450332	1.034279	0.6518240571022034	1.0773653984069824
07_to_10	pair	0.778524	0.806851	0.964892	0.6341623067855835	0.8088040351867676
08_to_01	pair	0.787695	0.913282	0.862489	0.620693027973175	0.7004255056381226
08_to_02	pair	0.740222	0.832321	0.889346	0.5504305362701416	0.663813591003418
08_to_03	pair	0.589906	0.667243	0.884095	0.5268493294715881	0.5588838458061218
08_to_04	pair	0.465744	0.571034	0.815615	0.6193788051605225	0.48331767320632935
08_to_05	pair	0.408101	0.490731	0.831619	0.5987668633460999	0.696165144443512
08_to_06	pair	0.345503	0.372115	0.928484	0.626068651676178	1.1140211820602417
08_to_07	pair	0.263963	0.254435	1.037449	0.5428789854049683	1.1835718154907227
08_to_08	identity	0.039145	0.000000	3914484.009147	nan	nan
08_to_09	pair	0.276975	0.301687	0.918088	0.6133238077163696	0.8558223843574524
08_to_10	pair	0.601094	0.645787	0.930793	0.6000886559486389	0.7320141196250916
09_to_01	pair	0.499507	0.563407	0.886584	0.5981848239898682	0.6924520134925842
09_to_02	pair	0.452637	0.510785	0.886159	0.5688890814781189	0.6811079978942871
09_to_03	pair	0.474505	0.599836	0.791058	0.6156905889511108	0.46266576647758484
09_to_04	pair	0.565888	0.646571	0.875213	0.5554175972938538	0.6136969923973083
09_to_05	pair	0.595123	0.707741	0.840877	0.6246218085289001	0.7396795749664307
09_to_06	pair	0.561567	0.617948	0.908760	0.6639408469200134	0.9885144233703613
09_to_07	pair	0.453223	0.441884	1.025661	0.6710594892501831	1.1535805463790894
09_to_08	pair	0.260817	0.267258	0.975898	0.6664784550666809	1.0319052934646606
09_to_09	identity	0.030943	0.000000	3094270.452857	nan	nan
09_to_10	pair	0.287389	0.312958	0.918298	0.6333701610565186	0.8173621296882629
10_to_01	pair	0.225376	0.257363	0.875713	0.5111307501792908	0.6760155558586121
10_to_02	pair	0.351259	0.395828	0.887404	0.469488263130188	0.5002310872077942
10_to_03	pair	0.625273	0.725923	0.861349	0.4834490418434143	0.549886167049408
10_to_04	pair	0.806391	0.904238	0.891790	0.5422136783599854	0.6387556791305542
10_to_05	pair	0.822698	0.934997	0.879893	0.6475908160209656	0.7790411710739136
10_to_06	pair	0.825081	0.947912	0.870419	0.6626284122467041	0.8490630388259888
10_to_07	pair	0.717990	0.765709	0.937680	0.6738032698631287	0.9636296033859253
10_to_08	pair	0.537540	0.593899	0.905103	0.6737321019172668	0.9012840390205383
10_to_09	pair	0.274694	0.319071	0.860919	0.6696277856826782	0.8050714731216431
10_to_10	identity	0.031613	0.000000	3161333.501339	nan	nan
