pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.038368	0.000000	3836793.452501	nan	nan
01_to_02	pair	0.272773	0.342548	0.796308	0.6651536822319031	0.777435839176178
01_to_03	pair	0.661620	0.872194	0.758570	0.7183747291564941	0.8101755976676941
01_to_04	pair	1.076415	1.491833	0.721539	0.73093181848526	0.6993168592453003
01_to_05	pair	1.193298	1.764018	0.676466	0.7728647589683533	0.7000819444656372
01_to_06	pair	1.151956	1.788058	0.644250	0.792793869972229	0.7268758416175842
01_to_07	pair	1.002173	1.575479	0.636107	0.7862048149108887	0.6696963310241699
01_to_08	pair	0.841075	1.281303	0.656422	0.7606564164161682	0.5459359288215637
01_to_09	pair	0.581710	0.827106	0.703308	0.6954290270805359	0.4382513761520386
01_to_10	pair	0.325507	0.361070	0.901507	0.2120038866996765	0.3554411828517914
02_to_01	pair	0.264188	0.338110	0.781366	0.7013728618621826	0.9233784675598145
02_to_02	identity	0.045908	0.000000	4590808.227658	nan	nan
02_to_03	pair	0.344951	0.455671	0.757018	0.7534568905830383	0.823422372341156
02_to_04	pair	0.748116	0.968925	0.772110	0.698405385017395	0.7507782578468323
02_to_05	pair	1.118777	1.556096	0.718964	0.7124712467193604	0.6468818783760071
02_to_06	pair	1.095396	1.610087	0.680333	0.7530006170272827	0.693886935710907
02_to_07	pair	1.078387	1.526163	0.706600	0.7070513367652893	0.5740184187889099
02_to_08	pair	0.955376	1.260709	0.757809	0.6134345531463623	0.45116254687309265
02_to_09	pair	0.772751	0.869857	0.888365	0.3255428671836853	0.47525790333747864
02_to_10	pair	0.565278	0.468105	1.207589	0.15745729207992554	0.9208521842956543
03_to_01	pair	0.603764	0.844942	0.714563	0.7441139221191406	0.8350646495819092
03_to_02	pair	0.324879	0.453212	0.716837	0.7812771201133728	0.8992169499397278
03_to_03	identity	0.054194	0.000000	5419376.119971	nan	nan
03_to_04	pair	0.345199	0.429703	0.803342	0.6975044012069702	0.7371065616607666
03_to_05	pair	0.720616	0.910854	0.791143	0.6462273001670837	0.6644481420516968
03_to_06	pair	0.788558	1.147218	0.687365	0.702164351940155	0.6708885431289673
03_to_07	pair	0.840961	1.125620	0.747109	0.6118252277374268	0.5075878500938416
03_to_08	pair	0.854656	0.940647	0.908583	0.4140781760215759	0.5373417735099792
03_to_09	pair	0.868719	0.819166	1.060492	0.36852678656578064	0.8089419007301331
03_to_10	pair	0.801595	0.862746	0.929120	0.5473357439041138	0.9445868134498596
04_to_01	pair	0.987595	1.413851	0.698514	0.7642470002174377	0.6897485256195068
04_to_02	pair	0.675280	0.925565	0.729587	0.7392917275428772	0.7875888347625732
04_to_03	pair	0.308097	0.412765	0.746422	0.7394529581069946	0.8894205093383789
04_to_04	identity	0.064623	0.000000	6462316.215038	nan	nan
04_to_05	pair	0.325945	0.357271	0.912320	0.5691416263580322	0.6875696778297424
04_to_06	pair	0.548208	0.589791	0.929496	0.5089057683944702	0.7532477378845215
04_to_07	pair	0.533424	0.528380	1.009547	0.36950379610061646	0.8439571857452393
04_to_08	pair	0.666898	0.614944	1.084487	0.41590380668640137	1.052541732788086
04_to_09	pair	0.777967	0.849867	0.915399	0.6051157712936401	1.106353998184204
04_to_10	pair	0.968486	1.206597	0.802659	0.6884315013885498	0.931723952293396
05_to_01	pair	1.133626	1.676040	0.676372	0.7962525486946106	0.6916775703430176
05_to_02	pair	1.063045	1.497832	0.709723	0.7418143153190613	0.6629643440246582
05_to_03	pair	0.701352	0.892644	0.785702	0.6510630249977112	0.7002367377281189
05_to_04	pair	0.299217	0.359595	0.832093	0.650692343711853	0.8145180344581604
05_to_05	identity	0.059884	0.000000	5988441.780210	nan	nan
05_to_06	pair	0.239429	0.201534	1.188033	0.2736794650554657	0.9868209958076477
05_to_07	pair	0.475527	0.391355	1.215079	0.3227621018886566	1.1417685747146606
05_to_08	pair	0.651110	0.699167	0.931266	0.6294507384300232	1.1517058610916138
05_to_09	pair	0.768591	1.032222	0.744599	0.7534361481666565	1.066594123840332
05_to_10	pair	0.919335	1.376377	0.667938	0.7928614616394043	0.9331185221672058
06_to_01	pair	1.097529	1.707436	0.642794	0.8146979212760925	0.7343360781669617
06_to_02	pair	1.064175	1.601101	0.664652	0.7795192003250122	0.6774587035179138
06_to_03	pair	0.777893	1.097323	0.708901	0.696877658367157	0.6837937235832214
06_to_04	pair	0.534293	0.576708	0.926452	0.5367117524147034	0.8459596633911133
06_to_05	pair	0.241397	0.203381	1.186923	0.32676270604133606	1.1213616132736206
06_to_06	identity	0.062655	0.000000	6265486.776829	nan	nan
06_to_07	pair	0.281681	0.292408	0.963314	0.6744706630706787	1.2343288660049438
06_to_08	pair	0.555621	0.639608	0.868691	0.7270832657814026	1.1997127532958984
06_to_09	pair	0.703526	0.999876	0.703614	0.7892777323722839	1.0891790390014648
06_to_10	pair	0.854785	1.393023	0.613619	0.8210743069648743	0.931735098361969
07_to_01	pair	0.949663	1.578374	0.601672	0.8387385010719299	0.6748293042182922
07_to_02	pair	1.059938	1.528514	0.693443	0.7254927158355713	0.5914946794509888
07_to_03	pair	0.780936	1.042281	0.749257	0.6122533082962036	0.6168997883796692
07_to_04	pair	0.493378	0.504953	0.977076	0.4516848921775818	0.9455899000167847
07_to_05	pair	0.452545	0.403773	1.120790	0.3512927293777466	0.9808048009872437
07_to_06	pair	0.273058	0.314444	0.868384	0.6439576148986816	0.9389335513114929
07_to_07	identity	0.069069	0.000000	6906913.220882	nan	nan
07_to_08	pair	0.316428	0.371718	0.851257	0.7483187317848206	1.2648303508758545
07_to_09	pair	0.448476	0.696751	0.643667	0.8096083402633667	1.054382085800171
07_to_10	pair	0.628899	1.147050	0.548275	0.868215799331665	0.7900097370147705
08_to_01	pair	0.792916	1.246316	0.636208	0.8168455362319946	0.5566353797912598
08_to_02	pair	0.901618	1.232666	0.731438	0.6742835640907288	0.47369134426116943
08_to_03	pair	0.774129	0.875251	0.884465	0.4332323670387268	0.5704988837242126
08_to_04	pair	0.623155	0.666412	0.935090	0.49530619382858276	0.8769112229347229
08_to_05	pair	0.616390	0.773687	0.796691	0.6580368876457214	0.9026654958724976
08_to_06	pair	0.529113	0.700863	0.754945	0.7226901650428772	0.96092689037323
08_to_07	pair	0.318447	0.424704	0.749808	0.7130650877952576	0.699144184589386
08_to_08	identity	0.064910	0.000000	6491015.106440	nan	nan
08_to_09	pair	0.275599	0.424864	0.648676	0.7988374829292297	0.9118307828903198
08_to_10	pair	0.505915	0.834100	0.606540	0.8196313977241516	0.7226985096931458
09_to_01	pair	0.538816	0.799525	0.673921	0.7583791613578796	0.5293088555335999
09_to_02	pair	0.715291	0.875544	0.816967	0.4959850311279297	0.45959192514419556
09_to_03	pair	0.823435	0.832557	0.989043	0.4040990173816681	0.7161041498184204
09_to_04	pair	0.726066	0.868613	0.835890	0.6371996402740479	0.9625939726829529
09_to_05	pair	0.784996	1.095822	0.716354	0.7465776801109314	0.9302555322647095
09_to_06	pair	0.710851	1.054016	0.674422	0.7752597332000732	0.9537943601608276
09_to_07	pair	0.439147	0.710101	0.618429	0.8085945248603821	0.8223908543586731
09_to_08	pair	0.264242	0.400824	0.659247	0.8047272562980652	0.5958366990089417
09_to_09	identity	0.049963	0.000000	4996276.646852	nan	nan
09_to_10	pair	0.221563	0.398637	0.555801	0.8387395143508911	0.8042075037956238
10_to_01	pair	0.281377	0.370034	0.760408	0.6880010962486267	0.42506706714630127
10_to_02	pair	0.474620	0.484084	0.980449	0.2697063088417053	0.6287940144538879
10_to_03	pair	0.669126	0.852313	0.785071	0.6249890327453613	0.8222604990005493
10_to_04	pair	0.918103	1.269839	0.723007	0.7195060849189758	0.7714518904685974
10_to_05	pair	0.916573	1.430113	0.640910	0.7944491505622864	0.8059607148170471
10_to_06	pair	0.919975	1.456844	0.631485	0.7988250851631165	0.782570481300354
10_to_07	pair	0.692843	1.142943	0.606192	0.8113143444061279	0.7213460206985474
10_to_08	pair	0.521194	0.861272	0.605144	0.820584774017334	0.6348739862442017
10_to_09	pair	0.278000	0.422321	0.658265	0.8303383588790894	0.5250486731529236
10_to_10	identity	0.047328	0.000000	4732765.629888	nan	nan
