pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.015034	0.000000	1503424.532712	nan	nan
01_to_02	pair	0.307745	0.326654	0.942115	0.5117856860160828	0.16926436126232147
01_to_03	pair	0.608859	0.676961	0.899401	0.5783418416976929	0.23158811032772064
01_to_04	pair	0.798917	0.894585	0.893059	0.5378945469856262	0.3297671377658844
01_to_05	pair	1.159318	1.201784	0.964664	0.44014763832092285	0.3075854182243347
01_to_06	pair	1.327894	1.387839	0.956807	0.45581382513046265	0.2957865297794342
01_to_07	pair	1.086550	1.127972	0.963277	0.429816335439682	0.34834277629852295
01_to_08	pair	0.799780	0.859081	0.930972	0.47167250514030457	0.3560560643672943
01_to_09	pair	0.589680	0.611380	0.964506	0.3858437240123749	0.21642372012138367
01_to_10	pair	0.361822	0.343676	1.052801	-0.17327144742012024	0.12948690354824066
02_to_01	pair	0.294000	0.319704	0.919599	0.57699054479599	0.1870039701461792
02_to_02	identity	0.012760	0.000000	1275983.732194	nan	nan
02_to_03	pair	0.273033	0.338032	0.807714	0.6836851835250854	0.3403380811214447
02_to_04	pair	0.534212	0.637639	0.837797	0.6100424528121948	0.3634871542453766
02_to_05	pair	0.895764	0.970341	0.923143	0.504245936870575	0.30315279960632324
02_to_06	pair	1.047418	1.162847	0.900736	0.5387163162231445	0.3117654621601105
02_to_07	pair	0.800812	0.992118	0.807174	0.5951663255691528	0.3913637101650238
02_to_08	pair	0.626907	0.770588	0.813544	0.6055809259414673	0.3085058033466339
02_to_09	pair	0.579357	0.625526	0.926191	0.4808429479598999	0.16398879885673523
02_to_10	pair	0.418640	0.401621	1.042376	-0.1874789595603943	0.11181002855300903
03_to_01	pair	0.568888	0.645767	0.880949	0.6379179954528809	0.2563357651233673
03_to_02	pair	0.266943	0.338703	0.788133	0.7335160374641418	0.3373679518699646
03_to_03	identity	0.014311	0.000000	1431080.326438	nan	nan
03_to_04	pair	0.254230	0.298417	0.851928	0.5568200349807739	0.3143370747566223
03_to_05	pair	0.612232	0.629203	0.973028	0.3626120090484619	0.2329511195421219
03_to_06	pair	0.789974	0.854974	0.923974	0.4775722324848175	0.2743701636791229
03_to_07	pair	0.578450	0.731535	0.790734	0.6096405982971191	0.3467540740966797
03_to_08	pair	0.548847	0.637704	0.860662	0.5716568827629089	0.2585937976837158
03_to_09	pair	0.482139	0.516075	0.934242	0.29115721583366394	0.19433645904064178
03_to_10	pair	0.541165	0.523410	1.033922	-0.01440194807946682	0.21840119361877441
04_to_01	pair	0.706860	0.827395	0.854319	0.6036005616188049	0.3674841821193695
04_to_02	pair	0.457989	0.577734	0.792733	0.6715387105941772	0.452473521232605
04_to_03	pair	0.224078	0.279927	0.800487	0.6282156705856323	0.37573787569999695
04_to_04	identity	0.013498	0.000000	1349801.477045	nan	nan
04_to_05	pair	0.340715	0.348021	0.979006	0.2635371685028076	0.1516992449760437
04_to_06	pair	0.598446	0.627401	0.953849	0.37426355481147766	0.1538977175951004
04_to_07	pair	0.507360	0.580611	0.873838	0.5583131909370422	0.24542269110679626
04_to_08	pair	0.508753	0.546896	0.930255	0.40153828263282776	0.18041451275348663
04_to_09	pair	0.504901	0.506958	0.995943	0.11675607413053513	0.33054205775260925
04_to_10	pair	0.589852	0.593922	0.993148	0.2898285686969757	0.4712546169757843
05_to_01	pair	0.998338	1.076548	0.927351	0.5523169636726379	0.400564581155777
05_to_02	pair	0.773247	0.892070	0.866801	0.607965350151062	0.4140365719795227
05_to_03	pair	0.524368	0.596326	0.879331	0.5260380506515503	0.323371559381485
05_to_04	pair	0.326581	0.337035	0.968981	0.28700804710388184	0.14951571822166443
05_to_05	identity	0.011403	0.000000	1140316.575766	nan	nan
05_to_06	pair	0.248714	0.262211	0.948527	0.4878253638744354	0.12300462275743484
05_to_07	pair	0.390977	0.400074	0.977263	0.21814462542533875	0.15409386157989502
05_to_08	pair	0.555220	0.576863	0.962482	0.2741227149963379	0.2079559862613678
05_to_09	pair	0.676663	0.691442	0.978624	0.3058457672595978	0.42586004734039307
05_to_10	pair	0.899093	0.881321	1.020166	0.34757959842681885	0.48758405447006226
06_to_01	pair	1.172214	1.296750	0.903963	0.5767823457717896	0.3926525115966797
06_to_02	pair	0.896348	1.066434	0.840510	0.6320748925209045	0.41876310110092163
06_to_03	pair	0.699752	0.813302	0.860384	0.5555150508880615	0.3272691071033478
06_to_04	pair	0.607283	0.611303	0.993424	0.16598869860172272	0.144630566239357
06_to_05	pair	0.275490	0.264295	1.042360	-0.1880086064338684	0.13573630154132843
06_to_06	identity	0.018389	0.000000	1838902.756572	nan	nan
06_to_07	pair	0.333033	0.337161	0.987757	0.24860523641109467	0.09151958674192429
06_to_08	pair	0.562149	0.591531	0.950328	0.41965246200561523	0.2983211874961853
06_to_09	pair	0.752606	0.735652	1.023046	0.38095954060554504	0.5117146372795105
06_to_10	pair	1.023883	0.957267	1.069590	0.39366528391838074	0.5366790890693665
07_to_01	pair	0.953542	1.023236	0.931888	0.5096207857131958	0.474741131067276
07_to_02	pair	0.727190	0.915591	0.794230	0.6089669466018677	0.4523846209049225
07_to_03	pair	0.571895	0.719027	0.795373	0.6109408736228943	0.3888282775878906
07_to_04	pair	0.532788	0.567239	0.939266	0.3597603738307953	0.20997408032417297
07_to_05	pair	0.415122	0.412649	1.005992	-0.02258576638996601	0.13497185707092285
07_to_06	pair	0.359313	0.356046	1.009177	0.053919367492198944	0.0828915685415268
07_to_07	identity	0.021977	0.000000	2197698.503733	nan	nan
07_to_08	pair	0.314881	0.321638	0.978992	0.29954448342323303	0.40610218048095703
07_to_09	pair	0.564097	0.454655	1.240714	0.3069349229335785	0.8604681491851807
07_to_10	pair	0.780253	0.658376	1.185118	0.39310604333877563	0.7459836006164551
08_to_01	pair	0.706870	0.798644	0.885088	0.5078544616699219	0.4771555960178375
08_to_02	pair	0.532473	0.677410	0.786042	0.5710780024528503	0.4022228419780731
08_to_03	pair	0.467734	0.566289	0.825963	0.5928662419319153	0.31308692693710327
08_to_04	pair	0.521940	0.547156	0.953915	0.2443590760231018	0.1766740381717682
08_to_05	pair	0.645560	0.624736	1.033332	-0.029862962663173676	0.16573548316955566
08_to_06	pair	0.642972	0.628526	1.022984	0.07379454374313354	0.16831345856189728
08_to_07	pair	0.366306	0.359721	1.018306	0.08258829265832901	0.2602687478065491
08_to_08	identity	0.013551	0.000000	1355111.971498	nan	nan
08_to_09	pair	0.337382	0.307789	1.096146	0.1391758918762207	0.6467868685722351
08_to_10	pair	0.565101	0.479025	1.179690	0.14199160039424896	0.5914072394371033
09_to_01	pair	0.584332	0.582528	1.003097	0.2194400429725647	0.25588667392730713
09_to_02	pair	0.506076	0.567422	0.891887	0.4496432840824127	0.24917523562908173
09_to_03	pair	0.505749	0.515163	0.981726	0.11193612217903137	0.1959131509065628
09_to_04	pair	0.523299	0.505332	1.035555	0.013384531252086163	0.34483572840690613
09_to_05	pair	0.724557	0.713303	1.015778	0.236456036567688	0.3799835443496704
09_to_06	pair	0.781229	0.762595	1.024435	0.3618710935115814	0.4472600519657135
09_to_07	pair	0.528788	0.450462	1.173881	0.32388728857040405	0.7560650110244751
09_to_08	pair	0.302715	0.259873	1.164858	0.1741727590560913	0.744266152381897
09_to_09	identity	0.010609	0.000000	1060890.499502	nan	nan
09_to_10	pair	0.274984	0.280902	0.978931	0.34858858585357666	0.2704695165157318
10_to_01	pair	0.374024	0.366969	1.019225	-0.18140825629234314	0.09659287333488464
10_to_02	pair	0.424207	0.407496	1.041008	-0.1752290278673172	0.15116772055625916
10_to_03	pair	0.509299	0.514517	0.989858	0.20972292125225067	0.2664591073989868
10_to_04	pair	0.594718	0.595319	0.998990	0.27546897530555725	0.45817914605140686
10_to_05	pair	0.940213	0.931372	1.009493	0.3303595781326294	0.41379570960998535
10_to_06	pair	1.048123	1.024548	1.023011	0.41005584597587585	0.48144984245300293
10_to_07	pair	0.798723	0.687737	1.161378	0.39913296699523926	0.726620078086853
10_to_08	pair	0.567787	0.487675	1.164273	0.27713343501091003	0.693805992603302
10_to_09	pair	0.314068	0.302644	1.037748	0.2098037153482437	0.3383992314338684
10_to_10	identity	0.016443	0.000000	1644307.374954	nan	nan
