pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.023151	0.000000	2315060.049295	nan	nan
01_to_02	pair	0.376637	0.383169	0.982953	0.22843796014785767	0.34747040271759033
01_to_03	pair	1.112024	1.230852	0.903459	0.4747582972049713	0.2747088372707367
01_to_04	pair	1.395854	1.645525	0.848272	0.5695000290870667	0.35371479392051697
01_to_05	pair	1.467656	1.797984	0.816278	0.6093909740447998	0.4157646596431732
01_to_06	pair	1.440695	1.765300	0.816119	0.6023547053337097	0.4656030237674713
01_to_07	pair	1.116505	1.343949	0.830765	0.5737395286560059	0.558085560798645
01_to_08	pair	0.730091	0.765092	0.954253	0.47240668535232544	0.7314058542251587
01_to_09	pair	0.469263	0.362947	1.292925	0.11462818086147308	0.9593959450721741
01_to_10	pair	0.304336	0.231239	1.316111	-0.4563539922237396	0.5736140012741089
02_to_01	pair	0.352173	0.373688	0.942426	0.3495030105113983	0.4249800443649292
02_to_02	identity	0.024432	0.000000	2443216.368556	nan	nan
02_to_03	pair	0.454429	0.507783	0.894928	0.4930216670036316	0.34533095359802246
02_to_04	pair	0.918192	1.104614	0.831234	0.5762279629707336	0.37276795506477356
02_to_05	pair	1.172077	1.398126	0.838320	0.5664244890213013	0.4373640716075897
02_to_06	pair	1.153760	1.355520	0.851157	0.5522576570510864	0.5128271579742432
02_to_07	pair	0.912439	1.008403	0.904836	0.47219419479370117	0.5821675062179565
02_to_08	pair	0.704610	0.607477	1.159894	0.11876840889453888	0.6897960901260376
02_to_09	pair	0.634822	0.520649	1.219291	-0.2632153630256653	0.5087888240814209
02_to_10	pair	0.633257	0.629724	1.005610	0.14767903089523315	0.3527267277240753
03_to_01	pair	1.052081	1.171499	0.898064	0.46013230085372925	0.35680967569351196
03_to_02	pair	0.417683	0.479957	0.870250	0.5301284193992615	0.46483057737350464
03_to_03	identity	0.036263	0.000000	3626267.239451	nan	nan
03_to_04	pair	0.300030	0.357610	0.838988	0.5602058172225952	0.46816396713256836
03_to_05	pair	0.503804	0.589066	0.855258	0.5496858358383179	0.5978619456291199
