pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.002144	0.000000	214386.382140	nan	nan
01_to_02	pair	0.269229	0.332370	0.810029	0.6452463865280151	0.3768678605556488
01_to_03	pair	0.605125	0.755384	0.801082	0.672389566898346	0.516357958316803
01_to_04	pair	0.783389	0.981348	0.798279	0.6907979249954224	0.6059649586677551
01_to_05	pair	0.877110	1.136216	0.771957	0.7012830376625061	0.6304675936698914
01_to_06	pair	0.883704	1.140912	0.774560	0.6916912794113159	0.6732218265533447
01_to_07	pair	0.812002	0.945656	0.858665	0.6511530876159668	0.7574649453163147
01_to_08	pair	0.721140	0.801626	0.899597	0.572712779045105	0.6889887452125549
01_to_09	pair	0.462909	0.535060	0.865154	0.5711168050765991	0.5750751495361328
01_to_10	pair	0.205912	0.230751	0.892359	0.5076528191566467	0.45327234268188477
02_to_01	pair	0.311237	0.340751	0.913385	0.4232480525970459	0.332732617855072
02_to_02	identity	0.000219	0.000000	21886.160539	nan	nan
02_to_03	pair	0.275305	0.330487	0.833030	0.6885862350463867	0.7595563530921936
02_to_04	pair	0.553610	0.685189	0.807967	0.719794750213623	0.6643462181091309
02_to_05	pair	0.697267	0.878338	0.793848	0.718513548374176	0.66646808385849
02_to_06	pair	0.785893	0.987458	0.795875	0.6978864669799805	0.6681972146034241
02_to_07	pair	0.740706	0.917454	0.807349	0.6929436326026917	0.7159588932991028
02_to_08	pair	0.602382	0.757626	0.795092	0.6554566025733948	0.6380011439323425
02_to_09	pair	0.389716	0.500078	0.779311	0.6707444190979004	0.6050068736076355
02_to_10	pair	0.346756	0.390113	0.888860	0.4416402578353882	0.3928779065608978
03_to_01	pair	0.624433	0.771520	0.809354	0.6786453127861023	0.46800777316093445
03_to_02	pair	0.291767	0.341433	0.854535	0.6733075976371765	0.6095675230026245
03_to_03	identity	0.000608	0.000000	60813.588789	nan	nan
03_to_04	pair	0.244835	0.284301	0.861184	0.681496798992157	0.7295260429382324
03_to_05	pair	0.496865	0.597627	0.831396	0.6672398447990417	0.6565091013908386
03_to_06	pair	0.597329	0.718964	0.830819	0.6518819332122803	0.666240394115448
03_to_07	pair	0.619452	0.712282	0.869674	0.6126198768615723	0.6504324674606323
03_to_08	pair	0.524141	0.640196	0.818720	0.5937846899032593	0.4739239811897278
03_to_09	pair	0.465635	0.567740	0.820156	0.5687738060951233	0.45175328850746155
03_to_10	pair	0.592538	0.692244	0.855967	0.5229229927062988	0.5173784494400024
04_to_01	pair	0.827632	1.033960	0.800449	0.711118757724762	0.5552591681480408
04_to_02	pair	0.580961	0.706954	0.821781	0.7085011005401611	0.6029549837112427
04_to_03	pair	0.243937	0.280114	0.870850	0.6625891327857971	0.6459234952926636
04_to_04	identity	0.002814	0.000000	281431.106851	nan	nan
04_to_05	pair	0.194030	0.217313	0.892861	0.5776616334915161	0.7563892602920532
04_to_06	pair	0.363390	0.423867	0.857321	0.5786682963371277	0.6254194378852844
04_to_07	pair	0.426863	0.510701	0.835838	0.6076909303665161	0.5172158479690552
04_to_08	pair	0.497548	0.566209	0.878735	0.4994995594024658	0.41697457432746887
04_to_09	pair	0.579072	0.679994	0.851584	0.5278569459915161	0.5204962491989136
04_to_10	pair	0.725568	0.886294	0.818655	0.6544833183288574	0.571212649345398
05_to_01	pair	0.954159	1.225770	0.778416	0.7133582234382629	0.5830439925193787
05_to_02	pair	0.722964	0.914051	0.790945	0.7326036691665649	0.6425616145133972
05_to_03	pair	0.483562	0.592579	0.816029	0.7011508941650391	0.62272709608078
05_to_04	pair	0.193620	0.226624	0.854368	0.5761014819145203	0.5682491064071655
05_to_05	identity	0.001065	0.000000	106482.463889	nan	nan
05_to_06	pair	0.133168	0.139715	0.953137	0.3845876157283783	0.6349378824234009
05_to_07	pair	0.266883	0.285406	0.935099	0.372618168592453	0.5716073513031006
05_to_08	pair	0.479970	0.505923	0.948703	0.3926630914211273	0.5868988633155823
05_to_09	pair	0.687689	0.714716	0.962184	0.45656919479370117	0.705034613609314
05_to_10	pair	0.850244	1.032469	0.823506	0.6855716109275818	0.6450356841087341
06_to_01	pair	0.993145	1.260031	0.788191	0.7102459073066711	0.6131368279457092
06_to_02	pair	0.805507	1.020988	0.788948	0.7244864106178284	0.670953631401062
06_to_03	pair	0.576833	0.714156	0.807712	0.6939032077789307	0.6425068378448486
06_to_04	pair	0.352612	0.418523	0.842515	0.5730875730514526	0.5674005150794983
06_to_05	pair	0.136386	0.151258	0.901677	0.42139890789985657	0.5544549226760864
06_to_06	identity	0.000911	0.000000	91099.442216	nan	nan
06_to_07	pair	0.153872	0.166564	0.923801	0.3858782947063446	0.5952731966972351
06_to_08	pair	0.340351	0.359043	0.947938	0.5570734143257141	0.9218092560768127
06_to_09	pair	0.614503	0.627129	0.979868	0.6010675430297852	0.8795980215072632
06_to_10	pair	0.910304	1.038419	0.876625	0.6471961736679077	0.6684231162071228
07_to_01	pair	0.916283	1.080098	0.848333	0.6721389293670654	0.666746973991394
07_to_02	pair	0.783593	1.003719	0.780690	0.7109763622283936	0.653095543384552
07_to_03	pair	0.596227	0.737041	0.808947	0.6550405621528625	0.5901545286178589
07_to_04	pair	0.408006	0.506259	0.805925	0.609451174736023	0.456434041261673
07_to_05	pair	0.252180	0.301876	0.835377	0.48777854442596436	0.5485513210296631
07_to_06	pair	0.163084	0.186364	0.875085	0.43544235825538635	0.5342607498168945
07_to_07	identity	0.002532	0.000000	253197.900020	nan	nan
07_to_08	pair	0.220910	0.223902	0.986636	0.5173932909965515	0.9200775027275085
07_to_09	pair	0.480196	0.450332	1.066316	0.6146506071090698	1.0208566188812256
07_to_10	pair	0.793907	0.806851	0.983957	0.6348283886909485	0.75609290599823
08_to_01	pair	0.817530	0.913282	0.895156	0.5715650320053101	0.5875347256660461
08_to_02	pair	0.679219	0.832321	0.816054	0.6092110276222229	0.5744215250015259
08_to_03	pair	0.552616	0.667243	0.828208	0.5960902571678162	0.48357856273651123
08_to_04	pair	0.468903	0.571034	0.821147	0.5481778979301453	0.42543885111808777
08_to_05	pair	0.422034	0.490731	0.860012	0.5152028799057007	0.5748739242553711
08_to_06	pair	0.317522	0.372115	0.853291	0.5963652729988098	0.8055238127708435
08_to_07	pair	0.236755	0.254435	0.930515	0.4955759644508362	0.7990223169326782
08_to_08	identity	0.001967	0.000000	196656.025946	nan	nan
08_to_09	pair	0.290899	0.301687	0.964240	0.5244918465614319	0.7267342805862427
08_to_10	pair	0.653931	0.645787	1.012610	0.5324811339378357	0.6366906762123108
09_to_01	pair	0.495461	0.563407	0.879401	0.5669769644737244	0.4748933017253876
09_to_02	pair	0.413844	0.510785	0.810212	0.6526901721954346	0.5550787448883057
09_to_03	pair	0.495504	0.599836	0.826066	0.5270310640335083	0.39869919419288635
09_to_04	pair	0.580639	0.646571	0.898027	0.47869041562080383	0.57268887758255
09_to_05	pair	0.608776	0.707741	0.860167	0.5637410879135132	0.6485072374343872
09_to_06	pair	0.544840	0.617948	0.881692	0.635956883430481	0.8115019202232361
09_to_07	pair	0.438164	0.441884	0.991582	0.6502750515937805	0.9808886051177979
09_to_08	pair	0.245902	0.267258	0.920092	0.6477611064910889	0.8566070795059204
09_to_09	identity	0.003326	0.000000	332583.906129	nan	nan
09_to_10	pair	0.287806	0.312958	0.919631	0.6093559861183167	0.6850807666778564
10_to_01	pair	0.226041	0.257363	0.878297	0.5249239802360535	0.3149998188018799
10_to_02	pair	0.345491	0.395828	0.872832	0.4805985689163208	0.3314548134803772
10_to_03	pair	0.614776	0.725923	0.846889	0.5369293093681335	0.4111255705356598
10_to_04	pair	0.723358	0.904238	0.799964	0.6498954892158508	0.5423212051391602
10_to_05	pair	0.731678	0.934997	0.782546	0.691362202167511	0.6741190552711487
