pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.030399	0.000000	3039943.799376	nan	nan
01_to_02	pair	0.364106	0.244524	1.489039	-0.22118581700873718	0.665886471301661
01_to_03	pair	0.940560	0.709553	1.325566	-0.11898031465485934	0.47805494442198865
01_to_04	pair	1.280702	0.955294	1.340635	-0.08488804953364623	0.5708751355572129
01_to_05	pair	1.503287	1.130392	1.329881	-0.08506569610441747	0.6019860609369633
01_to_06	pair	1.613537	1.203588	1.340606	-0.08037384010248914	0.6375067108953069
01_to_07	pair	1.605121	1.110180	1.445820	-0.11095594415223799	0.7272693387188127
01_to_08	pair	1.328413	0.775472	1.713037	-0.21191899545942366	0.920611135341317
01_to_09	pair	0.893910	0.441430	2.025034	-0.28788433554179993	1.2057257241066313
01_to_10	pair	0.338027	0.147255	2.295524	-0.17292736390575564	1.429811451452866
02_to_01	pair	0.351756	0.239284	1.470037	-0.19040565165770226	0.6334769135574533
02_to_02	identity	0.034215	0.000000	3421542.420983	nan	nan
02_to_03	pair	0.582888	0.439233	1.327058	-0.0828919378233224	0.4640873882501217
02_to_04	pair	0.938685	0.697787	1.345231	-0.09158951563656041	0.5777308151677266
02_to_05	pair	1.236163	0.918556	1.345768	-0.10405458739104703	0.6192578312374135
02_to_06	pair	1.403564	0.989802	1.418026	-0.12205024394097042	0.6871894114038704
02_to_07	pair	1.471795	0.925824	1.589713	-0.17159246326015495	0.7826236928644347
02_to_08	pair	1.221819	0.618236	1.976299	-0.28207393499620537	1.0729605967328704
02_to_09	pair	0.785517	0.321661	2.442065	-0.4175477474927234	1.4744678780910527
02_to_10	pair	0.394166	0.230655	1.708899	-0.2637322400210031	0.9631677062736614
03_to_01	pair	0.980317	0.675731	1.450750	-0.13012525507916492	0.608650395824035
03_to_02	pair	0.585461	0.428526	1.366222	-0.0714326137147078	0.5069462200509629
03_to_03	identity	0.040073	0.000000	4007307.812572	nan	nan
03_to_04	pair	0.350196	0.228745	1.530942	-0.16000169855297178	0.9281550481022666
