pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
06_to_04	pair	0.600222	0.317153	1.892533	-0.29691535234451294	0.9533607959747314
06_to_05	pair	0.270633	0.176437	1.533877	-0.20773693919181824	0.6552879810333252
06_to_06	identity	0.009118	0.000000	911833.345890	nan	nan
06_to_07	pair	0.317906	0.289389	1.098542	0.23607178032398224	0.3494936227798462
06_to_08	pair	0.832823	0.764632	1.089181	0.18862979114055634	0.36661314964294434
06_to_09	pair	1.594552	1.384286	1.151894	0.10169200599193573	0.3886913061141968
06_to_10	pair	2.366239	1.883605	1.256228	0.0067590270191431046	0.4252682328224182
07_to_01	pair	2.491993	1.825172	1.365347	-0.14739710092544556	0.4405633807182312
07_to_02	pair	2.007572	1.263763	1.588567	-0.2530774772167206	0.6200218796730042
07_to_03	pair	1.149664	0.575902	1.996284	-0.4008583128452301	0.9798601865768433
07_to_04	pair	0.609414	0.294472	2.069518	-0.09069260209798813	1.195661187171936
07_to_05	pair	0.412013	0.324354	1.270257	0.19756324589252472	0.5401838421821594
07_to_06	pair	0.338324	0.324711	1.041924	0.22381246089935303	0.2655431926250458
07_to_07	identity	0.012833	0.000000	1283292.565495	nan	nan
07_to_08	pair	0.599945	0.520397	1.152860	0.025291165336966515	0.36639654636383057
07_to_09	pair	1.398379	1.127299	1.240469	-0.023632217198610306	0.4314612150192261
07_to_10	pair	2.255746	1.674435	1.347169	-0.08699727058410645	0.461190402507782
08_to_01	pair	1.897561	1.332599	1.423955	-0.24171872437000275	0.4497205913066864
08_to_02	pair	1.442232	0.835580	1.726025	-0.3866034746170044	0.7604477405548096
08_to_03	pair	0.963684	0.603450	1.596957	-0.12955881655216217	0.7880023121833801
08_to_04	pair	0.757700	0.648474	1.168435	0.2889358103275299	0.4704499840736389
08_to_05	pair	0.811473	0.777473	1.043731	0.27841490507125854	0.32328251004219055
08_to_06	pair	0.854716	0.804975	1.061792	0.14741937816143036	0.289683073759079
08_to_07	pair	0.572889	0.527915	1.085190	0.04375651106238365	0.2822657823562622
08_to_08	identity	0.032962	0.000000	3296170.011163	nan	nan
08_to_09	pair	0.816113	0.617439	1.321770	-0.19702425599098206	0.41234368085861206
08_to_10	pair	1.695086	1.164246	1.455951	-0.18616414070129395	0.49600034952163696
09_to_01	pair	1.151937	0.737823	1.561265	-0.31523293256759644	0.5263885259628296
09_to_02	pair	0.880486	0.574083	1.533725	-0.18470829725265503	0.7264658808708191
09_to_03	pair	1.016225	0.976947	1.040204	0.3724348247051239	0.3569123148918152
09_to_04	pair	1.190628	1.215438	0.979588	0.36423248052597046	0.28354787826538086
09_to_05	pair	1.452995	1.420780	1.022674	0.18883289396762848	0.2672589123249054
09_to_06	pair	1.567169	1.436105	1.091264	0.050048571079969406	0.2875630557537079
09_to_07	pair	1.349300	1.164576	1.158620	-0.07373768836259842	0.3247640132904053
09_to_08	pair	0.743355	0.631314	1.177474	-0.1542043834924698	0.30305004119873047
09_to_09	identity	0.016677	0.000000	1667672.209442	nan	nan
09_to_10	pair	0.810909	0.513644	1.578738	-0.22089725732803345	0.5441815853118896
10_to_01	pair	0.398524	0.240849	1.654661	-0.29985299706459045	0.718241810798645
10_to_02	pair	0.745015	0.733723	1.015390	0.3440483808517456	0.27827659249305725
10_to_03	pair	1.396006	1.450115	0.962687	0.37979742884635925	0.2686530649662018
10_to_04	pair	1.903106	1.794148	1.060729	0.2303474247455597	0.3414112627506256
10_to_05	pair	2.306444	2.027448	1.137610	0.12139083445072174	0.37064677476882935
10_to_06	pair	2.511920	2.087041	1.203579	0.04434087127447128	0.39962881803512573
10_to_07	pair	2.271021	1.793024	1.266587	-0.031086336821317673	0.4290471374988556
10_to_08	pair	1.631163	1.222729	1.334035	-0.11913851648569107	0.441259503364563
10_to_09	pair	0.734192	0.544993	1.347160	-0.16761107742786407	0.39964646100997925
10_to_10	identity	0.019036	0.000000	1903558.708727	nan	nan
