pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.038604	0.000000	3860360.383987	nan	nan
01_to_02	pair	0.622582	0.622080	1.000806	0.32491335272789	0.4064297676086426
01_to_03	pair	1.351282	1.462762	0.923788	0.480567991733551	0.38771817088127136
01_to_04	pair	1.867648	2.110929	0.884752	0.5405446290969849	0.40202003717422485
01_to_05	pair	2.037972	2.429275	0.838922	0.6099011898040771	0.44737550616264343
01_to_06	pair	1.986564	2.447153	0.811786	0.6104392409324646	0.4965267479419708
01_to_07	pair	1.667233	1.975930	0.843771	0.5349228382110596	0.5096051692962646
01_to_08	pair	1.228306	1.332699	0.921668	0.40831229090690613	0.3850119709968567
01_to_09	pair	0.440052	0.383811	1.146535	0.15897171199321747	0.592473566532135
01_to_10	pair	0.203260	0.199995	1.016323	0.2281729280948639	0.35541412234306335
02_to_01	pair	0.518227	0.514415	1.007411	0.2714306712150574	0.28927040100097656
02_to_02	identity	0.035496	0.000000	3549609.705806	nan	nan
02_to_03	pair	0.653210	0.691318	0.944876	0.40453654527664185	0.4143148362636566
02_to_04	pair	1.151291	1.287145	0.894453	0.48058199882507324	0.42550089955329895
02_to_05	pair	1.389537	1.650109	0.842088	0.5456351637840271	0.49534618854522705
02_to_06	pair	1.437233	1.723956	0.833683	0.5352214574813843	0.5516250133514404
02_to_07	pair	1.267634	1.398258	0.906581	0.4135544002056122	0.4746072590351105
02_to_08	pair	0.970782	0.946244	1.025933	0.2712778151035309	0.29233670234680176
02_to_09	pair	0.665925	0.655721	1.015562	0.07248152792453766	0.27092301845550537
02_to_10	pair	0.725881	0.750450	0.967262	0.40041598677635193	0.3895668089389801
03_to_01	pair	1.146273	1.250738	0.916477	0.5026689767837524	0.40042558312416077
03_to_02	pair	0.522827	0.558441	0.936226	0.44749101996421814	0.4199981987476349
03_to_03	identity	0.042974	0.000000	4297392.442822	nan	nan
03_to_04	pair	0.449835	0.488817	0.920252	0.3583747446537018	0.4987982511520386
03_to_05	pair	0.738677	0.849928	0.869105	0.4267001748085022	0.49111121892929077
03_to_06	pair	0.874707	0.990912	0.882729	0.41185933351516724	0.5035346150398254
03_to_07	pair	0.971786	0.961677	1.010512	0.30648234486579895	0.33505311608314514
03_to_08	pair	1.085344	1.151181	0.942809	0.37485790252685547	0.22045615315437317
03_to_09	pair	1.241993	1.294425	0.959494	0.33962714672088623	0.3660457730293274
03_to_10	pair	1.327754	1.462267	0.908011	0.5161807537078857	0.5028296709060669
04_to_01	pair	1.534763	1.804450	0.850544	0.604398787021637	0.45879390835762024
04_to_02	pair	0.956894	1.108390	0.863319	0.5371344685554504	0.508826494216919
04_to_03	pair	0.398408	0.425303	0.936763	0.375432550907135	0.405681312084198
04_to_04	identity	0.036898	0.000000	3689750.656486	nan	nan
04_to_05	pair	0.300793	0.317741	0.946663	0.3410249352455139	0.4990079998970032
04_to_06	pair	0.526610	0.534542	0.985162	0.3036222457885742	0.38020727038383484
