pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
01_to_01	identity	0.021878	0.000000	2187788.672745	nan	nan
01_to_02	pair	0.646157	0.632013	1.022379	0.15562927722930908	0.18535837531089783
01_to_03	pair	2.436043	2.324730	1.047882	0.029805229976773262	0.20432084798812866
01_to_04	pair	4.025571	3.779693	1.065053	-0.11579759418964386	0.20291705429553986
01_to_05	pair	4.987269	4.623016	1.078791	-0.21097403764724731	0.19997172057628632
01_to_06	pair	5.488396	5.059271	1.084820	-0.25458744168281555	0.19831618666648865
01_to_07	pair	5.910527	5.441695	1.086156	-0.2966514229774475	0.1826622635126114
01_to_08	pair	5.399695	4.982205	1.083796	-0.3858721852302551	0.13303516805171967
01_to_09	pair	3.208589	2.910389	1.102461	-0.4935567378997803	0.1357322484254837
01_to_10	pair	1.027659	0.946841	1.085355	-0.4233567416667938	0.12161948531866074
02_to_01	pair	0.634523	0.614563	1.032478	0.04887261241674423	0.17834939062595367
02_to_02	identity	0.010434	0.000000	1043439.935893	nan	nan
02_to_03	pair	1.747923	1.703698	1.025958	0.04208293929696083	0.17400814592838287
02_to_04	pair	3.275329	3.151161	1.039404	-0.1254132241010666	0.1548072248697281
02_to_05	pair	4.203251	4.020198	1.045533	-0.2177388221025467	0.14367637038230896
02_to_06	pair	4.709751	4.436685	1.061547	-0.2653360366821289	0.16379401087760925
02_to_07	pair	5.225267	4.861495	1.074827	-0.31623467803001404	0.16284938156604767
02_to_08	pair	4.866508	4.482432	1.085685	-0.42787206172943115	0.12954343855381012
02_to_09	pair	2.768137	2.444270	1.132501	-0.5555382370948792	0.15125921368598938
02_to_10	pair	0.850816	0.763443	1.114446	-0.3443673849105835	0.1824088841676712
03_to_01	pair	2.352421	2.288780	1.027806	0.03092862293124199	0.17908677458763123
03_to_02	pair	1.746162	1.708846	1.021837	-0.006018030922859907	0.17574091255664825
03_to_03	identity	0.012727	0.000000	1272723.637521	nan	nan
03_to_04	pair	1.532268	1.481303	1.034405	-0.15314818918704987	0.11706409603357315
03_to_05	pair	2.566917	2.459621	1.043623	-0.2325565218925476	0.1250494420528412
03_to_06	pair	3.191865	3.000205	1.063882	-0.3003716468811035	0.14288710057735443
03_to_07	pair	3.769340	3.499619	1.077072	-0.3839014172554016	0.14351771771907806
03_to_08	pair	3.534644	3.217225	1.098662	-0.49515125155448914	0.12479832023382187
03_to_09	pair	1.789813	1.606933	1.113807	-0.3350338935852051	0.19780783355236053
03_to_10	pair	1.625429	1.681580	0.966608	0.30839142203330994	0.2186112105846405
04_to_01	pair	3.514684	3.516136	0.999587	0.09808234870433807	0.17158165574073792
04_to_02	pair	3.022536	2.997030	1.008511	0.03217485547065735	0.17568251490592957
04_to_03	pair	1.499661	1.462615	1.025329	-0.049573663622140884	0.14395055174827576
04_to_04	identity	0.011978	0.000000	1197780.761868	nan	nan
04_to_05	pair	1.027900	0.989668	1.038631	-0.11887931823730469	0.15364809334278107
04_to_06	pair	1.700077	1.581001	1.075317	-0.26638293266296387	0.19041819870471954
04_to_07	pair	2.272592	2.099566	1.082410	-0.4044438600540161	0.16536365449428558
04_to_08	pair	2.143000	1.997179	1.073014	-0.2855165898799896	0.16643261909484863
04_to_09	pair	1.609853	1.696288	0.949045	0.29984861612319946	0.28209659457206726
04_to_10	pair	2.799440	2.851138	0.981868	0.21016237139701843	0.23629309237003326
05_to_01	pair	4.386045	4.295712	1.021028	-0.005536235403269529	0.18524254858493805
05_to_02	pair	3.917658	3.789181	1.033906	-0.051989246159791946	0.1954057365655899
05_to_03	pair	2.525733	2.433356	1.037963	-0.1020924523472786	0.16179321706295013
05_to_04	pair	1.027799	0.969139	1.060528	-0.137253075838089	0.19996348023414612
05_to_05	identity	0.011846	0.000000	1184599.567205	nan	nan
05_to_06	pair	0.666277	0.620124	1.074425	-0.3738647401332855	0.15312829613685608
05_to_07	pair	1.290207	1.198027	1.076943	-0.36491942405700684	0.17728875577449799
05_to_08	pair	1.367661	1.355247	1.009160	0.12824565172195435	0.2523820102214813
05_to_09	pair	2.048620	2.179885	0.939784	0.3208011984825134	0.25163567066192627
05_to_10	pair	3.595810	3.581102	1.004107	0.12019988149404526	0.22823752462863922
06_to_01	pair	4.937239	4.677378	1.055557	0.0149175263941288	0.25522851943969727
06_to_02	pair	4.464444	4.215187	1.059133	-0.0015146898804232478	0.2573760449886322
06_to_03	pair	3.169486	2.943870	1.076639	-0.05412530153989792	0.24589216709136963
06_to_04	pair	1.737383	1.582033	1.098197	-0.14187489449977875	0.2717727720737457
06_to_05	pair	0.701418	0.616618	1.137524	-0.2801145911216736	0.2762947678565979
06_to_06	identity	0.011154	0.000000	1115429.960191	nan	nan
06_to_07	pair	0.674314	0.598062	1.127499	-0.07472740113735199	0.4112466871738434
06_to_08	pair	1.096558	1.074512	1.020517	0.2522759437561035	0.5084331035614014
06_to_09	pair	2.404613	2.421857	0.992880	0.23267988860607147	0.37758517265319824
06_to_10	pair	4.135158	3.954290	1.045740	0.09827791154384613	0.310004860162735
07_to_01	pair	5.297210	5.010099	1.057306	-0.05183368921279907	0.21243713796138763
07_to_02	pair	4.876328	4.578600	1.065026	-0.08766598254442215	0.2113749384880066
07_to_03	pair	3.681878	3.404123	1.081594	-0.17278055846691132	0.19910183548927307
07_to_04	pair	2.318399	2.112871	1.097275	-0.3323630690574646	0.21408389508724213
07_to_05	pair	1.326153	1.199758	1.105351	-0.34587520360946655	0.2582866847515106
