pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.034773	0.000000	3477273.881435	nan	nan
01_to_02	pair	1.562829	1.594562	0.980099	0.19259725511074066	0.11197233200073242
01_to_03	pair	2.596295	2.730861	0.950724	0.2687378525733948	0.14001527428627014
01_to_04	pair	3.083181	3.323613	0.927659	0.3342505395412445	0.1609409898519516
01_to_05	pair	3.595051	3.882416	0.925983	0.3347712755203247	0.16141748428344727
01_to_06	pair	3.478345	3.754527	0.926440	0.3047831058502197	0.17452070116996765
01_to_07	pair	2.164680	2.357382	0.918256	0.17717550694942474	0.23192456364631653
01_to_08	pair	0.994408	0.871184	1.141445	-0.1894398033618927	0.4385353624820709
01_to_09	pair	1.055912	1.009387	1.046093	-0.3059402406215668	0.22079575061798096
01_to_10	pair	1.276191	1.274900	1.001012	-0.0348799005150795	0.0528307668864727
02_to_01	pair	1.495898	1.518324	0.985230	0.14265909790992737	0.0778188481926918
02_to_02	identity	0.034232	0.000000	3423191.234469	nan	nan
02_to_03	pair	0.688992	0.701696	0.981894	-0.01618736796081066	0.30029451847076416
02_to_04	pair	1.146417	1.224711	0.936072	0.04711094871163368	0.27825433015823364
02_to_05	pair	1.513339	1.650748	0.916760	0.10133587568998337	0.2794228494167328
02_to_06	pair	1.511785	1.625805	0.929868	0.05485557019710541	0.29970791935920715
02_to_07	pair	1.153441	1.001369	1.151864	-0.2065357118844986	0.40921932458877563
02_to_08	pair	1.642657	1.601063	1.025979	-0.11033563315868378	0.1946418732404709
02_to_09	pair	2.832596	2.837885	0.998136	-0.005556731019169092	0.05884450301527977
02_to_10	pair	3.352627	3.383872	0.990767	0.22422417998313904	0.05298236012458801
03_to_01	pair	2.384608	2.501572	0.953244	0.20785737037658691	0.13309578597545624
03_to_02	pair	0.673056	0.695702	0.967450	-0.030094068497419357	0.23950009047985077
03_to_03	identity	0.039904	0.000000	3990355.506539	nan	nan
03_to_04	pair	0.433044	0.434311	0.997081	0.06418526917695999	0.44108179211616516
03_to_05	pair	0.739411	0.779038	0.949133	0.09901253134012222	0.38016918301582336
03_to_06	pair	0.927599	0.956586	0.969698	0.041957300156354904	0.354363352060318
03_to_07	pair	1.041966	1.007356	1.034357	-0.04182126373052597	0.27558910846710205
03_to_08	pair	2.215303	2.214681	1.000281	0.03891386091709137	0.08456804603338242
03_to_09	pair	4.112065	4.131968	0.995183	0.053307823836803436	0.0637328028678894
03_to_10	pair	4.420671	4.562197	0.968979	0.299684077501297	0.08268262445926666
04_to_01	pair	2.903067	3.125791	0.928747	0.2752964496612549	0.15901321172714233
04_to_02	pair	1.080080	1.182267	0.913567	0.0930691659450531	0.2806229293346405
04_to_03	pair	0.402450	0.423822	0.949572	0.16065163910388947	0.3238486349582672
04_to_04	identity	0.032396	0.000000	3239607.438445	nan	nan
04_to_05	pair	0.319930	0.321109	0.996331	0.1640082597732544	0.4752007722854614
04_to_06	pair	0.494798	0.482454	1.025587	0.08346749097108841	0.40809544920921326
04_to_07	pair	1.043649	1.048921	0.994974	0.054570507258176804	0.15366017818450928
04_to_08	pair	2.633681	2.659656	0.990234	0.17363938689231873	0.0842309221625328
04_to_09	pair	4.571451	4.671356	0.978613	0.24271543323993683	0.08428123593330383
04_to_10	pair	5.490336	5.682392	0.966202	0.3490443825721741	0.09146957844495773
05_to_01	pair	3.237981	3.535269	0.915908	0.3224373459815979	0.17219781875610352
05_to_02	pair	1.333121	1.510562	0.882534	0.1770501732826233	0.2929399907588959
05_to_03	pair	0.678527	0.748030	0.907085	0.17784148454666138	0.321511834859848
05_to_04	pair	0.317532	0.327112	0.970712	0.19220589101314545	0.2977082431316376
