pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.017797	0.000000	1779655.553401	nan	nan
01_to_02	pair	0.445784	0.447823	0.995445	0.21289320290088654	0.12557347118854523
01_to_03	pair	0.785155	0.829436	0.946613	0.30128294229507446	0.3171915113925934
01_to_04	pair	1.058872	1.134359	0.933454	0.3267788290977478	0.3444831967353821
01_to_05	pair	1.269244	1.376533	0.922059	0.409814715385437	0.3443152606487274
01_to_06	pair	1.388533	1.480060	0.938159	0.3981668949127197	0.3867320418357849
01_to_07	pair	1.006476	1.025722	0.981237	0.26055848598480225	0.44435933232307434
01_to_08	pair	0.662387	0.578338	1.145328	-0.010677117854356766	0.5184388756752014
01_to_09	pair	0.516079	0.449939	1.146999	-0.05323024466633797	0.4050380289554596
01_to_10	pair	0.343185	0.327701	1.047250	-0.10165362805128098	0.14037175476551056
02_to_01	pair	0.438335	0.431501	1.015838	0.07796888798475266	0.12427033483982086
02_to_02	identity	0.013607	0.000000	1360668.614507	nan	nan
02_to_03	pair	0.344024	0.339877	1.012204	0.21237017214298248	0.4598386287689209
02_to_04	pair	0.645019	0.666204	0.968201	0.2919449508190155	0.4595221281051636
02_to_05	pair	0.867016	0.961574	0.901664	0.4160863161087036	0.4133078157901764
02_to_06	pair	0.998351	1.120894	0.890674	0.4682464897632599	0.4305999279022217
02_to_07	pair	0.817091	0.893062	0.914932	0.4527773857116699	0.42325255274772644
02_to_08	pair	0.893883	0.817818	1.093009	0.011744917370378971	0.38030681014060974
02_to_09	pair	1.014340	0.964438	1.051742	-0.02468755841255188	0.22316110134124756
02_to_10	pair	0.887004	0.864478	1.026058	0.004437474999576807	0.13879014551639557
03_to_01	pair	0.723120	0.767947	0.941626	0.2956491708755493	0.30872997641563416
03_to_02	pair	0.338321	0.335414	1.008666	0.16555415093898773	0.3824577033519745
03_to_03	identity	0.013037	0.000000	1303690.578789	nan	nan
03_to_04	pair	0.264797	0.278028	0.952411	0.32171839475631714	0.45085370540618896
03_to_05	pair	0.574170	0.634077	0.905521	0.39639395475387573	0.35919544100761414
03_to_06	pair	0.720867	0.843818	0.854292	0.4974070191383362	0.4302312135696411
03_to_07	pair	0.771286	0.892369	0.864313	0.5258402824401855	0.3554353713989258
03_to_08	pair	0.981285	1.030794	0.951970	0.3401365578174591	0.2788635790348053
03_to_09	pair	1.227881	1.225291	1.002114	0.0633709654211998	0.22762441635131836
03_to_10	pair	1.200117	1.136707	1.055784	-0.09590966254472733	0.24584615230560303
04_to_01	pair	0.958458	1.034637	0.926372	0.34600359201431274	0.3640865385532379
04_to_02	pair	0.611651	0.631874	0.967995	0.280695378780365	0.4327189326286316
04_to_03	pair	0.261830	0.269645	0.971018	0.25452566146850586	0.35752227902412415
04_to_04	identity	0.010887	0.000000	1088743.750006	nan	nan
04_to_05	pair	0.342981	0.355905	0.963685	0.22655749320983887	0.23613864183425903
04_to_06	pair	0.538411	0.581101	0.926536	0.38347917795181274	0.3585134744644165
04_to_07	pair	0.668551	0.710622	0.940797	0.4030676782131195	0.3376484811306
04_to_08	pair	1.057803	1.039110	1.017990	0.13277946412563324	0.27244988083839417
04_to_09	pair	1.464505	1.421536	1.030227	0.01949010230600834	0.23108457028865814
04_to_10	pair	1.407961	1.331572	1.057368	-0.019510900601744652	0.28972673416137695
05_to_01	pair	1.174649	1.297444	0.905356	0.44658613204956055	0.4097801446914673
05_to_02	pair	0.806133	0.901576	0.894138	0.4305647909641266	0.48404133319854736
05_to_03	pair	0.552822	0.604926	0.913868	0.35412365198135376	0.37202849984169006
