pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.006880	0.000000	688032.433391	nan	nan
01_to_02	pair	0.614999	0.622080	0.988617	0.12527798116207123	0.17663562297821045
01_to_03	pair	1.326918	1.462762	0.907132	0.49226951599121094	0.22066593170166016
01_to_04	pair	2.035495	2.110929	0.964265	0.24782486259937286	0.13323964178562164
01_to_05	pair	2.415101	2.429275	0.994165	0.06267040967941284	0.10755673795938492
01_to_06	pair	2.409389	2.447153	0.984568	0.1616499125957489	0.1368475705385208
01_to_07	pair	1.908661	1.975930	0.965956	0.2976195514202118	0.15342038869857788
01_to_08	pair	1.193071	1.332699	0.895229	0.4363844096660614	0.2765621244907379
01_to_09	pair	0.394662	0.383811	1.028273	0.2653895318508148	0.5054971575737
01_to_10	pair	0.218103	0.199995	1.090539	-0.0630488470196724	0.21250870823860168
02_to_01	pair	0.506450	0.514415	0.984516	0.26034530997276306	0.248258575797081
02_to_02	identity	0.004240	0.000000	424046.767876	nan	nan
02_to_03	pair	0.669408	0.691318	0.968306	0.18940608203411102	0.13132551312446594
02_to_04	pair	1.251939	1.287145	0.972648	0.21829953789710999	0.0918525829911232
02_to_05	pair	1.645886	1.650109	0.997441	0.0048941210843622684	0.09172207862138748
02_to_06	pair	1.737799	1.723956	1.008029	-0.046284209936857224	0.09229040890932083
02_to_07	pair	1.407334	1.398258	1.006491	0.016717441380023956	0.0901014506816864
02_to_08	pair	0.929924	0.946244	0.982753	0.23599526286125183	0.12202831357717514
02_to_09	pair	0.709278	0.655721	1.081677	-0.1474592685699463	0.2080405056476593
02_to_10	pair	0.750800	0.750450	1.000466	0.03413205221295357	0.07359706610441208
03_to_01	pair	1.213763	1.250738	0.970437	0.27744826674461365	0.233250692486763
03_to_02	pair	0.547256	0.558441	0.979970	0.14921320974826813	0.1781005710363388
03_to_03	identity	0.004604	0.000000	460430.234671	nan	nan
03_to_04	pair	0.493569	0.488817	1.009723	0.00978801492601633	0.0928141176700592
03_to_05	pair	0.852524	0.849928	1.003054	0.07079290598630905	0.1176605299115181
03_to_06	pair	0.989505	0.990912	0.998580	0.10261958837509155	0.1271239072084427
03_to_07	pair	0.963359	0.961677	1.001749	0.12389751523733139	0.12932522594928741
03_to_08	pair	1.152585	1.151181	1.001220	0.19662371277809143	0.08306028693914413
03_to_09	pair	1.342172	1.294425	1.036887	-0.2644309997558594	0.09824793040752411
03_to_10	pair	1.460306	1.462267	0.998659	0.08599580079317093	0.16459013521671295
04_to_01	pair	1.639232	1.804450	0.908439	0.4714738130569458	0.2777690887451172
04_to_02	pair	1.069093	1.108390	0.964546	0.19990341365337372	0.19255690276622772
04_to_03	pair	0.420418	0.425303	0.988514	0.15516060590744019	0.19391323626041412
04_to_04	identity	0.004425	0.000000	442470.470443	nan	nan
04_to_05	pair	0.300819	0.317741	0.946743	0.3541676104068756	0.2623582184314728
04_to_06	pair	0.532891	0.534542	0.996911	0.35380297899246216	0.34242090582847595
04_to_07	pair	0.880545	0.884496	0.995533	0.29780763387680054	0.12497462332248688
04_to_08	pair	1.404081	1.412144	0.994290	0.20839615166187286	0.08116725832223892
04_to_09	pair	1.810867	1.804789	1.003367	0.012102707289159298	0.11544276773929596
04_to_10	pair	1.924785	1.959167	0.982451	0.21030041575431824	0.17146608233451843
05_to_01	pair	2.030503	2.110980	0.961877	0.2786339223384857	0.23579494655132294
05_to_02	pair	1.424681	1.431573	0.995186	0.08536276966333389	0.17136149108409882
05_to_03	pair	0.727677	0.731243	0.995123	0.11065523326396942	0.19216208159923553
05_to_04	pair	0.283507	0.287447	0.986291	0.21794013679027557	0.23545347154140472
05_to_05	identity	0.004138	0.000000	413751.555607	nan	nan
05_to_06	pair	0.267460	0.270961	0.987079	0.3594883382320404	0.2580515146255493
05_to_07	pair	0.786747	0.805131	0.977167	0.35775211453437805	0.11142013221979141
05_to_08	pair	1.476180	1.484441	0.994435	0.1226741299033165	0.08526688069105148
05_to_09	pair	2.022011	1.995662	1.013203	-0.029171152040362358	0.12840484082698822
05_to_10	pair	2.273666	2.282162	0.996277	0.13361555337905884	0.1604074239730835
06_to_01	pair	2.029062	2.116509	0.958683	0.26642918586730957	0.2769394516944885
06_to_02	pair	1.423018	1.464999	0.971344	0.20719265937805176	0.25602826476097107
06_to_03	pair	0.801876	0.835825	0.959382	0.27588531374931335	0.2430029809474945
06_to_04	pair	0.444861	0.460203	0.966661	0.3673952519893646	0.3075433373451233
06_to_05	pair	0.271919	0.265459	1.024336	0.0789269283413887	0.15003257989883423
06_to_06	identity	0.005883	0.000000	588345.201686	nan	nan
06_to_07	pair	0.485754	0.507596	0.956969	0.338419109582901	0.15351282060146332
06_to_08	pair	1.232471	1.255455	0.981692	0.1592235416173935	0.12304849922657013
06_to_09	pair	1.820069	1.833693	0.992571	0.09707276523113251	0.14968691766262054
06_to_10	pair	2.165718	2.208756	0.980515	0.18351681530475616	0.15422317385673523
07_to_01	pair	1.495621	1.667251	0.897058	0.45609864592552185	0.4191132187843323
07_to_02	pair	1.136157	1.155751	0.983047	0.29241132736206055	0.4689788520336151
07_to_03	pair	0.815800	0.789877	1.032819	0.19619275629520416	0.3571964502334595
07_to_04	pair	0.824705	0.828405	0.995534	0.17825599014759064	0.19716767966747284
07_to_05	pair	0.743035	0.765404	0.970774	0.20911185443401337	0.15816889703273773
