pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
05_to_01	pair	4.570443	4.295712	1.063955	-0.12109959870576859	0.1921055018901825
05_to_02	pair	4.067021	3.789181	1.073324	-0.23359037935733795	0.18974821269512177
05_to_03	pair	2.650010	2.433356	1.089035	-0.27202746272087097	0.17707428336143494
05_to_04	pair	1.051316	0.969139	1.084794	-0.3217654526233673	0.1673898696899414
05_to_05	identity	0.020517	0.000000	2051692.828536	nan	nan
05_to_06	pair	0.709622	0.620124	1.144322	-0.3476714491844177	0.2675252854824066
05_to_07	pair	1.375049	1.198027	1.147762	-0.4577162265777588	0.2560688257217407
05_to_08	pair	1.453075	1.355247	1.072185	-0.1789793223142624	0.2034730613231659
05_to_09	pair	2.220016	2.179885	1.018410	0.047824960201978683	0.19256897270679474
05_to_10	pair	3.740589	3.581102	1.044536	-0.030199887230992317	0.19027313590049744
06_to_01	pair	5.016549	4.677378	1.072513	-0.022060731425881386	0.25902464985847473
06_to_02	pair	4.451871	4.215187	1.056150	-0.04779551923274994	0.20634667575359344
06_to_03	pair	3.154215	2.943870	1.071452	-0.13515685498714447	0.18518172204494476
06_to_04	pair	1.687443	1.582033	1.066630	-0.16025245189666748	0.18358227610588074
06_to_05	pair	0.651624	0.616618	1.056770	-0.13715265691280365	0.18905416131019592
06_to_06	identity	0.030074	0.000000	3007448.837161	nan	nan
06_to_07	pair	0.712348	0.598062	1.191095	-0.16535775363445282	0.4239184856414795
06_to_08	pair	1.098752	1.074512	1.022559	0.2548374831676483	0.4907187819480896
06_to_09	pair	2.459096	2.421857	1.015377	0.14033734798431396	0.29354244470596313
06_to_10	pair	4.194158	3.954290	1.060660	0.016283968463540077	0.2681270241737366
07_to_01	pair	5.325824	5.010099	1.063018	-0.06211744621396065	0.20752105116844177
07_to_02	pair	4.828467	4.578600	1.054573	-0.1331058144569397	0.15962639451026917
07_to_03	pair	3.644388	3.404123	1.070581	-0.22710677981376648	0.15880246460437775
07_to_04	pair	2.242794	2.112871	1.061491	-0.23775409162044525	0.17823746800422668
07_to_05	pair	1.321610	1.199758	1.101564	-0.23361292481422424	0.28139403462409973
07_to_06	pair	0.655626	0.589853	1.111509	-0.13724438846111298	0.3375772535800934
07_to_07	identity	0.029164	0.000000	2916398.830712	nan	nan
07_to_08	pair	0.912903	0.903066	1.010892	0.14013388752937317	0.2689405679702759
07_to_09	pair	2.672984	2.651075	1.008264	0.09704918414354324	0.21700328588485718
07_to_10	pair	4.468476	4.263691	1.048030	-0.02768419310450554	0.2047300934791565
08_to_01	pair	5.006032	4.644128	1.077927	-0.3086208403110504	0.14315371215343475
08_to_02	pair	4.571537	4.264827	1.071916	-0.3989968001842499	0.12822027504444122
08_to_03	pair	3.382962	3.158107	1.071199	-0.37157776951789856	0.1268419325351715
08_to_04	pair	2.129373	2.007419	1.060752	-0.24944506585597992	0.15253964066505432
08_to_05	pair	1.413417	1.356198	1.042191	0.021513793617486954	0.23577049374580383
08_to_06	pair	1.076626	1.052986	1.022450	0.1597430408000946	0.3147461414337158
08_to_07	pair	0.893878	0.886444	1.008386	0.1170988529920578	0.2016780525445938
08_to_08	identity	0.034321	0.000000	3432067.483664	nan	nan
08_to_09	pair	2.149380	2.055411	1.045718	-0.17430344223976135	0.12269595265388489
08_to_10	pair	4.025890	3.835363	1.049676	-0.20946551859378815	0.1155201643705368
09_to_01	pair	3.026299	2.835366	1.067340	-0.3625141680240631	0.11170972138643265
09_to_02	pair	2.633861	2.435189	1.081584	-0.40120118856430054	0.13409554958343506
09_to_03	pair	1.764054	1.619573	1.089209	-0.23811976611614227	0.19504903256893158
09_to_04	pair	1.770919	1.742337	1.016404	0.11334159225225449	0.19457802176475525
09_to_05	pair	2.284308	2.244825	1.017588	0.06117105856537819	0.20490466058254242
09_to_06	pair	2.515702	2.454732	1.024838	0.002872366225346923	0.1965491771697998
09_to_07	pair	2.871823	2.722823	1.054722	-0.1861886978149414	0.17237967252731323
09_to_08	pair	2.203895	2.099986	1.049481	-0.2721957862377167	0.11136820167303085
09_to_09	identity	0.037003	0.000000	3700278.699398	nan	nan
09_to_10	pair	2.006811	1.880374	1.067240	-0.24894434213638306	0.12867353856563568
10_to_01	pair	1.043001	0.954674	1.092521	-0.34273001551628113	0.14487317204475403
10_to_02	pair	0.819210	0.781081	1.048816	-0.12585291266441345	0.1668664813041687
10_to_03	pair	1.731583	1.689583	1.024858	0.05195450037717819	0.16459165513515472
10_to_04	pair	3.074420	2.944356	1.044174	-0.06848008185625076	0.17285864055156708
10_to_05	pair	3.931855	3.783963	1.039084	-0.13419224321842194	0.14294587075710297
10_to_06	pair	4.373725	4.209403	1.039037	-0.16436341404914856	0.13927485048770905
10_to_07	pair	4.816131	4.534890	1.062017	-0.3085227608680725	0.15212468802928925
10_to_08	pair	4.190854	4.024310	1.041384	-0.2920709252357483	0.10366005450487137
10_to_09	pair	2.076703	1.891598	1.097856	-0.3160533308982849	0.1505427211523056
10_to_10	identity	0.034712	0.000000	3471158.072352	nan	nan
