pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
04_to_04	identity	0.045241	0.000000	4524109.512568	nan	nan
04_to_05	pair	0.587839	0.328600	1.788921	-0.22556088864803314	0.6077072024345398
04_to_06	pair	1.005316	0.491866	2.043882	-0.36371928453445435	0.768049418926239
04_to_07	pair	1.007682	0.451343	2.232629	-0.39408624172210693	0.9870155453681946
04_to_08	pair	0.622445	0.398213	1.563095	0.1590013951063156	1.006459355354309
04_to_09	pair	0.975764	0.525511	1.856791	0.14911331236362457	1.2408983707427979
04_to_10	pair	1.883606	0.856208	2.199939	-0.05626090243458748	1.1991074085235596
05_to_01	pair	3.833054	1.296769	2.955851	-0.3434319496154785	1.5107433795928955
05_to_02	pair	2.876938	1.137159	2.529935	-0.3723605275154114	1.2085214853286743
05_to_03	pair	1.265100	0.633026	1.998494	-0.32757267355918884	0.8680281043052673
05_to_04	pair	0.464210	0.321759	1.442725	-0.25898364186286926	0.4234759211540222
05_to_05	identity	0.036204	0.000000	3620370.477438	nan	nan
05_to_06	pair	0.326882	0.221391	1.476492	-0.36499547958374023	0.4622653126716614
05_to_07	pair	0.380186	0.253131	1.501933	-0.1933699995279312	0.7324879169464111
05_to_08	pair	0.641651	0.420035	1.527614	0.1530572772026062	0.910149097442627
05_to_09	pair	1.813370	0.715478	2.534486	-0.11215128749608994	1.473115086555481
05_to_10	pair	3.495370	1.156168	3.023237	-0.2753298282623291	1.5835307836532593
06_to_01	pair	3.652610	1.524083	2.396596	-0.4040117859840393	1.132759928703308
06_to_02	pair	2.645045	1.373921	1.925180	-0.4084090292453766	0.8134929537773132
06_to_03	pair	1.441077	0.867604	1.660984	-0.37637895345687866	0.6306520104408264
06_to_04	pair	0.727223	0.483001	1.505635	-0.32722508907318115	0.4566247761249542
06_to_05	pair	0.261987	0.212122	1.235079	-0.37530526518821716	0.28537118434906006
06_to_06	identity	0.045233	0.000000	4523318.633437	nan	nan
06_to_07	pair	0.214350	0.175158	1.223752	0.2660495638847351	0.6491113305091858
06_to_08	pair	0.711564	0.494824	1.438014	-0.05352015420794487	0.6431156992912292
06_to_09	pair	1.628712	0.862720	1.887879	-0.23808836936950684	0.8741165399551392
06_to_10	pair	2.998948	1.397020	2.146675	-0.35605406761169434	1.0056025981903076
07_to_01	pair	2.614770	1.440040	1.815763	-0.26929938793182373	0.7770249247550964
07_to_02	pair	2.054019	1.323112	1.552415	-0.3136330544948578	0.5482345819473267
07_to_03	pair	1.172107	0.810689	1.445816	-0.3434520363807678	0.4474729895591736
07_to_04	pair	0.612794	0.442708	1.384196	-0.25930255651474	0.40762925148010254
07_to_05	pair	0.335831	0.232637	1.443582	0.021698150783777237	0.8225941061973572
07_to_06	pair	0.202448	0.170045	1.190556	0.12887784838676453	0.6233698129653931
07_to_07	identity	0.047336	0.000000	4733646.661043	nan	nan
07_to_08	pair	0.451283	0.375961	1.200347	0.0580899678170681	0.44478052854537964
07_to_09	pair	1.098026	0.754171	1.455938	-0.13407087326049805	0.5871282815933228
07_to_10	pair	1.999783	1.296596	1.542333	-0.23555971682071686	0.6145786046981812
08_to_01	pair	1.925862	1.017389	1.892945	-0.4287080466747284	0.7136355042457581
08_to_02	pair	1.458993	0.851418	1.713604	-0.4945176839828491	0.5935370326042175
08_to_03	pair	0.757230	0.482704	1.568724	-0.361074298620224	0.6014007925987244
08_to_04	pair	0.596975	0.386827	1.543262	0.15987005829811096	1.005473017692566
08_to_05	pair	0.677200	0.419452	1.614489	0.17492139339447021	1.0773448944091797
08_to_06	pair	0.810992	0.519933	1.559800	0.03103761374950409	0.8538215160369873
08_to_07	pair	0.613932	0.393738	1.559242	-0.1506638377904892	0.7334485054016113
08_to_08	identity	0.037411	0.000000	3741108.998656	nan	nan
08_to_09	pair	0.544601	0.368088	1.479542	-0.2239372581243515	0.566832423210144
08_to_10	pair	1.397520	0.810147	1.725019	-0.3665645122528076	0.6700827479362488
09_to_01	pair	1.170703	0.547611	2.137838	-0.43566960096359253	0.82229083776474
09_to_02	pair	1.002380	0.475448	2.108284	-0.4679558575153351	0.8797608613967896
09_to_03	pair	0.753097	0.329496	2.285601	0.14927537739276886	1.627448320388794
09_to_04	pair	1.300756	0.525287	2.476277	0.06820622086524963	1.9086252450942993
09_to_05	pair	2.014405	0.737217	2.732446	-0.10834632068872452	1.6648671627044678
09_to_06	pair	2.447315	0.911451	2.685076	-0.21075862646102905	1.5189733505249023
09_to_07	pair	2.233524	0.798695	2.796466	-0.3077133893966675	1.4939974546432495
09_to_08	pair	0.795371	0.394730	2.014976	-0.24905946850776672	0.9053414463996887
09_to_09	identity	0.032733	0.000000	3273327.648640	nan	nan
09_to_10	pair	0.874092	0.391729	2.231371	-0.3694113790988922	0.924089789390564
10_to_01	pair	0.295870	0.178592	1.656683	-0.3536882698535919	0.8550600409507751
10_to_02	pair	0.356984	0.224937	1.587043	0.01656869612634182	1.1133383512496948
10_to_03	pair	0.688942	0.501813	1.372904	0.24790364503860474	0.6569141745567322
10_to_04	pair	1.296006	0.866070	1.496421	0.09278901666402817	0.7125694751739502
10_to_05	pair	1.961855	1.148449	1.708265	-0.022186484187841415	0.7870104908943176
10_to_06	pair	2.463567	1.386133	1.777294	-0.16350017488002777	0.7868493795394897
10_to_07	pair	2.400626	1.306203	1.837866	-0.2923891544342041	0.7871164083480835
10_to_08	pair	1.475063	0.838206	1.759786	-0.4222967028617859	0.6443490982055664
10_to_09	pair	0.666097	0.408937	1.628851	-0.42685991525650024	0.5574613213539124
10_to_10	identity	0.027781	0.000000	2778091.654181	nan	nan
