pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.001605	0.000000	160468.358081	nan	nan
01_to_02	pair	0.278628	0.342548	0.813401	0.6542941927909851	0.7585515379905701
01_to_03	pair	0.703222	0.872194	0.806269	0.7002257108688354	0.663500189781189
01_to_04	pair	1.164261	1.491833	0.780423	0.6780279874801636	0.6023054122924805
01_to_05	pair	1.299560	1.764018	0.736705	0.7291815876960754	0.6123263835906982
01_to_06	pair	1.219633	1.788058	0.682099	0.7761104106903076	0.6301963329315186
01_to_07	pair	0.957629	1.575479	0.607834	0.8061915636062622	0.6588989496231079
01_to_08	pair	0.776071	1.281303	0.605689	0.785638689994812	0.6290198564529419
01_to_09	pair	0.520775	0.827106	0.629636	0.7851917743682861	0.508731484413147
01_to_10	pair	0.287196	0.361070	0.795404	0.6011989116668701	0.32330816984176636
02_to_01	pair	0.274079	0.338110	0.810620	0.658200740814209	0.6456618905067444
02_to_02	identity	0.001330	0.000000	132969.382685	nan	nan
02_to_03	pair	0.381465	0.455671	0.837151	0.6974745988845825	0.6293976306915283
02_to_04	pair	0.825401	0.968925	0.851873	0.6525312066078186	0.566758394241333
02_to_05	pair	1.211830	1.556096	0.778763	0.6729466319084167	0.49237772822380066
02_to_06	pair	1.126191	1.610087	0.699460	0.7544965744018555	0.5285963416099548
02_to_07	pair	1.007479	1.526163	0.660138	0.76497882604599	0.5316093564033508
02_to_08	pair	0.854366	1.260709	0.677687	0.7541077733039856	0.43880894780158997
02_to_09	pair	0.684439	0.869857	0.786841	0.6466472148895264	0.3265930414199829
02_to_10	pair	0.469663	0.468105	1.003330	0.28281232714653015	0.5013904571533203
03_to_01	pair	0.687562	0.844942	0.813739	0.7067953944206238	0.6338661313056946
03_to_02	pair	0.380026	0.453212	0.838518	0.6977224946022034	0.6343214511871338
03_to_03	identity	0.001369	0.000000	136896.432377	nan	nan
03_to_04	pair	0.352181	0.429703	0.819590	0.6987940669059753	0.567858874797821
03_to_05	pair	0.741044	0.910854	0.813571	0.6559181213378906	0.46275758743286133
03_to_06	pair	0.774443	1.147218	0.675062	0.7612736225128174	0.48717397451400757
03_to_07	pair	0.747721	1.125620	0.664275	0.7343121767044067	0.45680543780326843
03_to_08	pair	0.753073	0.940647	0.800591	0.6253741383552551	0.37758326530456543
03_to_09	pair	0.754784	0.819166	0.921405	0.457712322473526	0.49162572622299194
03_to_10	pair	0.740860	0.862746	0.858722	0.5803800821304321	0.6686400771141052
04_to_01	pair	1.098844	1.413851	0.777199	0.7215516567230225	0.5420828461647034
04_to_02	pair	0.789218	0.925565	0.852689	0.6795430779457092	0.6032147407531738
04_to_03	pair	0.347056	0.412765	0.840808	0.6776594519615173	0.515899121761322
04_to_04	identity	0.002172	0.000000	217161.630280	nan	nan
04_to_05	pair	0.300847	0.357271	0.842072	0.6433902978897095	0.5322226285934448
04_to_06	pair	0.514845	0.589791	0.872927	0.5152249336242676	0.5470994710922241
04_to_07	pair	0.478669	0.528380	0.905920	0.3860202729701996	0.6254181861877441
