pair	note	L1_pred	L1_zero	L1_over_zero	cos	k
01_to_01	identity	0.009364	0.000000	936374.068260	nan	nan
01_to_02	pair	0.294992	0.342548	0.861172	0.6498011350631714	0.2922590374946594
01_to_03	pair	0.673868	0.872194	0.772613	0.7486701607704163	0.5167872905731201
01_to_04	pair	1.163780	1.491833	0.780101	0.694663941860199	0.5318630933761597
01_to_05	pair	1.295914	1.764018	0.734638	0.7558028101921082	0.5532187819480896
01_to_06	pair	1.218335	1.788058	0.681373	0.7974669337272644	0.5971091985702515
01_to_07	pair	0.974920	1.575479	0.618809	0.8244360089302063	0.6390935182571411
01_to_08	pair	0.772426	1.281303	0.602845	0.8365159630775452	0.5706590414047241
01_to_09	pair	0.524413	0.827106	0.634033	0.8463384509086609	0.4705762267112732
01_to_10	pair	0.309636	0.361070	0.857552	0.655237078666687	0.2868731617927551
02_to_01	pair	0.265701	0.338110	0.785843	0.6937819719314575	0.47152960300445557
02_to_02	identity	0.006614	0.000000	661371.881142	nan	nan
02_to_03	pair	0.346042	0.455671	0.759413	0.7605338096618652	0.562383234500885
02_to_04	pair	0.736530	0.968925	0.760151	0.7277637720108032	0.5713345408439636
02_to_05	pair	1.171431	1.556096	0.752802	0.7213791608810425	0.5201665759086609
02_to_06	pair	1.103150	1.610087	0.685149	0.7867631912231445	0.5786723494529724
02_to_07	pair	1.016054	1.526163	0.665757	0.7770189046859741	0.5506385564804077
02_to_08	pair	0.870084	1.260709	0.690154	0.7785483002662659	0.4334629774093628
02_to_09	pair	0.689237	0.869857	0.792357	0.7017272114753723	0.3158828616142273
02_to_10	pair	0.501133	0.468105	1.070557	0.1492881029844284	0.46580076217651367
03_to_01	pair	0.639618	0.844942	0.756996	0.7616085410118103	0.6022986173629761
03_to_02	pair	0.327631	0.453212	0.722910	0.7869482040405273	0.7098610401153564
03_to_03	identity	0.007167	0.000000	716663.664207	nan	nan
03_to_04	pair	0.333750	0.429703	0.776698	0.7229844331741333	0.5961679816246033
03_to_05	pair	0.715544	0.910854	0.785575	0.6893616318702698	0.4890737533569336
03_to_06	pair	0.772390	1.147218	0.673272	0.7632614970207214	0.5376226305961609
03_to_07	pair	0.791854	1.125620	0.703483	0.7212702035903931	0.4358345568180084
03_to_08	pair	0.798177	0.940647	0.848541	0.5607773661613464	0.32703933119773865
03_to_09	pair	0.813428	0.819166	0.992996	0.3674986660480499	0.4607658386230469
03_to_10	pair	0.805595	0.862746	0.933756	0.49484366178512573	0.7213306427001953
04_to_01	pair	1.033849	1.413851	0.731229	0.7668217420578003	0.5410558581352234
04_to_02	pair	0.707820	0.925565	0.764744	0.7509968280792236	0.6378771066665649
04_to_03	pair	0.319766	0.412765	0.774694	0.7239700555801392	0.7381165027618408
04_to_04	identity	0.010617	0.000000	1061744.336039	nan	nan
04_to_05	pair	0.300948	0.357271	0.842353	0.6143978238105774	0.5300243496894836
04_to_06	pair	0.509485	0.589791	0.863840	0.540984034538269	0.5794769525527954
04_to_07	pair	0.464855	0.528380	0.879776	0.46355241537094116	0.5725237131118774
04_to_08	pair	0.592536	0.614944	0.963561	0.3455360233783722	0.5945755839347839
04_to_09	pair	0.713693	0.849867	0.839770	0.5724027752876282	0.7510666847229004
