pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
01_to_01	identity	0.058259	0.000000	5825887.247920	nan	nan
01_to_02	pair	0.637499	0.641546	0.993692	0.1611080914735794	0.12685076892375946
01_to_03	pair	2.015563	1.791403	1.125131	-0.13688090443611145	0.26295846700668335
01_to_04	pair	3.609535	3.010365	1.199036	-0.2930840849876404	0.31225088238716125
01_to_05	pair	4.665469	3.755739	1.242224	-0.37714895606040955	0.3241123855113983
01_to_06	pair	4.863334	3.874719	1.255145	-0.4006848931312561	0.3251315653324127
01_to_07	pair	4.322268	3.586688	1.205086	-0.3934398889541626	0.2725318968296051
01_to_08	pair	3.114825	2.786743	1.117730	-0.4160100817680359	0.16849416494369507
01_to_09	pair	1.841991	1.677839	1.097835	-0.44048985838890076	0.13910193741321564
01_to_10	pair	0.679312	0.648624	1.047312	-0.43525463342666626	0.07108915597200394
02_to_01	pair	0.651555	0.635877	1.024656	0.09950557351112366	0.18864664435386658
02_to_02	identity	0.042079	0.000000	4207941.889763	nan	nan
02_to_03	pair	1.242059	1.119208	1.109766	-0.11932995915412903	0.19833065569400787
02_to_04	pair	2.696218	2.338108	1.153162	-0.22978350520133972	0.2411624938249588
02_to_05	pair	3.669129	3.051799	1.202284	-0.30967995524406433	0.2756275236606598
02_to_06	pair	3.852202	3.173017	1.214050	-0.33894261717796326	0.27499422430992126
02_to_07	pair	3.472638	2.957922	1.174013	-0.34407809376716614	0.23982883989810944
02_to_08	pair	2.492176	2.334677	1.067461	-0.34550145268440247	0.1178138330578804
02_to_09	pair	1.430631	1.391378	1.028211	-0.23585505783557892	0.07605724036693573
02_to_10	pair	0.768924	0.789012	0.974540	0.2679123878479004	0.2175992727279663
03_to_01	pair	1.952872	1.687705	1.157116	-0.047646068036556244	0.32254788279533386
03_to_02	pair	1.215239	1.104555	1.100206	-0.011430450715124607	0.21617698669433594
03_to_03	identity	0.036973	0.000000	3697262.704372	nan	nan
03_to_04	pair	1.190371	1.095500	1.086601	-0.1537211388349533	0.16769357025623322
03_to_05	pair	2.029659	1.776196	1.142700	-0.24669677019119263	0.2198707014322281
03_to_06	pair	2.254432	1.891985	1.191570	-0.2985517084598541	0.2546934187412262
03_to_07	pair	2.081937	1.828169	1.138810	-0.41002774238586426	0.20123440027236938
03_to_08	pair	1.531754	1.475286	1.038276	-0.23354165256023407	0.11207553744316101
03_to_09	pair	1.312218	1.338637	0.980265	0.28969186544418335	0.2169817090034485
03_to_10	pair	1.510899	1.463770	1.032197	0.15290318429470062	0.3126020133495331
04_to_01	pair	3.365217	2.786018	1.207895	-0.21623800694942474	0.2995685040950775
04_to_02	pair	2.478365	2.195899	1.128634	-0.15263812243938446	0.21539592742919922
04_to_03	pair	1.096532	1.053345	1.041000	-0.02593645453453064	0.12235517054796219
04_to_04	identity	0.035441	0.000000	3544121.608138	nan	nan
04_to_05	pair	0.755367	0.675413	1.118378	-0.29138994216918945	0.17625708878040314
04_to_06	pair	1.007314	0.848220	1.187562	-0.3828682005405426	0.2524767816066742
04_to_07	pair	1.108486	0.960995	1.153477	-0.44705209136009216	0.23324838280677795
04_to_08	pair	1.292284	1.272699	1.015388	0.12072045356035233	0.1612631380558014
04_to_09	pair	1.840382	1.783997	1.031606	0.09962435066699982	0.22868803143501282
04_to_10	pair	2.653754	2.354811	1.126949	-0.0709146037697792	0.3099471628665924
05_to_01	pair	4.212256	3.468684	1.214367	-0.174188494682312	0.30642297863960266
05_to_02	pair	3.321980	2.885791	1.151151	-0.14176471531391144	0.2353021204471588
05_to_03	pair	1.859626	1.720865	1.080635	-0.06728562712669373	0.1750945746898651
05_to_04	pair	0.654616	0.632006	1.035775	-0.029736723750829697	0.12248227745294571
05_to_05	identity	0.024849	0.000000	2484943.903983	nan	nan
05_to_06	pair	0.377363	0.353041	1.068894	-0.15398725867271423	0.20883870124816895
05_to_07	pair	0.868037	0.839294	1.034247	0.03809085115790367	0.14886437356472015
05_to_08	pair	1.402607	1.450433	0.967026	0.350160151720047	0.17215771973133087
05_to_09	pair	2.288302	2.211273	1.034835	0.1096268743276596	0.24330078065395355
05_to_10	pair	3.412349	2.919622	1.168764	-0.06158717721700668	0.3251146078109741
06_to_01	pair	4.818386	3.594424	1.340517	-0.3341538906097412	0.3699173629283905
06_to_02	pair	3.661074	3.007698	1.217235	-0.30402132868766785	0.26679831743240356
06_to_03	pair	2.148926	1.859188	1.155841	-0.27483049035072327	0.22782540321350098
06_to_04	pair	0.935358	0.836942	1.117590	-0.1774056851863861	0.21667733788490295
06_to_05	pair	0.367585	0.355925	1.032759	-0.12166662514209747	0.13656893372535706
06_to_06	identity	0.035915	0.000000	3591505.810618	nan	nan
06_to_07	pair	0.765497	0.777009	0.985184	0.28578025102615356	0.11404513567686081
06_to_08	pair	1.522300	1.488837	1.022476	0.08073843270540237	0.1556406319141388
06_to_09	pair	2.514086	2.251415	1.116669	-0.1348314881324768	0.23007696866989136
06_to_10	pair	3.663753	2.978291	1.230153	-0.23273147642612457	0.31760597229003906
07_to_01	pair	4.190414	3.392012	1.235377	-0.26777321100234985	0.31060367822647095
07_to_02	pair	3.368713	2.914897	1.155688	-0.31488385796546936	0.21673184633255005
07_to_03	pair	2.072357	1.871052	1.107589	-0.3946835994720459	0.16397719085216522
07_to_04	pair	1.120640	1.047080	1.070253	-0.24779397249221802	0.15974631905555725
07_to_05	pair	0.917463	0.895322	1.024729	0.1394769847393036	0.1909707933664322
07_to_06	pair	0.790560	0.801318	0.986574	0.19188135862350464	0.11673492193222046
07_to_07	identity	0.037726	0.000000	3772560.879588	nan	nan
07_to_08	pair	0.854474	0.858591	0.995205	0.16449402272701263	0.15615534782409668
07_to_09	pair	1.977044	1.827922	1.081580	-0.06416252255439758	0.20953446626663208
07_to_10	pair	3.151089	2.694384	1.169503	-0.17961564660072327	0.2689410448074341
08_to_01	pair	3.185554	2.779264	1.146186	-0.3544813394546509	0.210444375872612
08_to_02	pair	2.673739	2.389163	1.119111	-0.4626259207725525	0.16945788264274597
08_to_03	pair	1.658488	1.578666	1.050563	-0.1603560447692871	0.14995527267456055
08_to_04	pair	1.352875	1.348886	1.002957	0.23972444236278534	0.23045018315315247
08_to_05	pair	1.544374	1.560285	0.989802	0.23549436032772064	0.2563883364200592
08_to_06	pair	1.611428	1.584240	1.017161	0.1316390484571457	0.2591586410999298
08_to_07	pair	0.986876	0.925242	1.066615	0.004685617052018642	0.24820831418037415
08_to_08	identity	0.033212	0.000000	3321220.353246	nan	nan
08_to_09	pair	1.113631	1.041124	1.069643	-0.12195727229118347	0.13885486125946045
08_to_10	pair	2.353637	2.071617	1.136135	-0.27353906631469727	0.21006661653518677
09_to_01	pair	1.962014	1.707849	1.148822	-0.45389190316200256	0.2107338011264801
09_to_02	pair	1.591953	1.424021	1.117928	-0.31927818059921265	0.2100299596786499
09_to_03	pair	1.422704	1.408347	1.010194	0.18359878659248352	0.18673907220363617
09_to_04	pair	2.049086	1.919653	1.067426	0.03121103160083294	0.28020963072776794
09_to_05	pair	2.830430	2.449473	1.155526	-0.12514595687389374	0.3200298547744751
09_to_06	pair	3.025469	2.506655	1.206975	-0.18129181861877441	0.34291356801986694
09_to_07	pair	2.454519	1.959158	1.252844	-0.2761499583721161	0.3332371115684509
09_to_08	pair	1.214117	1.063209	1.141937	-0.25621262192726135	0.19479145109653473
09_to_09	identity	0.029773	0.000000	2977347.560227	nan	nan
09_to_10	pair	1.172777	0.983917	1.191947	-0.37147852778434753	0.2544446289539337
10_to_01	pair	0.681425	0.647440	1.052492	-0.18995866179466248	0.13740019500255585
10_to_02	pair	0.802069	0.805118	0.996213	0.23737967014312744	0.15102949738502502
10_to_03	pair	1.782894	1.535627	1.161020	-0.12067142874002457	0.3237016201019287
10_to_04	pair	3.283975	2.558800	1.283404	-0.2522745728492737	0.41652601957321167
10_to_05	pair	4.408686	3.260957	1.351961	-0.33557504415512085	0.4285966157913208
10_to_06	pair	4.726519	3.389284	1.394548	-0.3809429705142975	0.4449142813682556
10_to_07	pair	4.100936	2.927397	1.400882	-0.4231126606464386	0.45494574308395386
10_to_08	pair	2.719892	2.117103	1.284723	-0.45193177461624146	0.3415472209453583
10_to_09	pair	1.259556	0.999469	1.260225	-0.39052069187164307	0.3136274218559265
10_to_10	identity	0.025155	0.000000	2515460.737050	nan	nan
